,date,hour,sentiment,rank_score,sentimenttitle,sentimenttext,datetime
818,2021-02-02,11,1.0,4.12,1.0,0.0,2021-02-02 11:00:00
819,2021-02-02,18,0.0,3.86,2.0,2.0,2021-02-02 18:00:00
820,2021-02-02,19,1.0,3.34,1.0,1.0,2021-02-02 19:00:00
821,2021-02-02,22,1.0,3.77,0.5,0.5,2021-02-02 22:00:00
822,2021-02-02,23,2.0,4.03,2.0,0.0,2021-02-02 23:00:00
823,2021-02-03,3,0.3333333333333333,3.5500000000000003,0.3333333333333333,0.3333333333333333,2021-02-03 3:00:00
824,2021-02-03,4,0.0,3.86,0.0,0.0,2021-02-03 4:00:00
825,2021-02-03,5,2.0,3.9699999999999998,0.0,0.0,2021-02-03 5:00:00
826,2021-02-03,6,1.0,3.4775,0.25,0.25,2021-02-03 6:00:00
827,2021-02-03,7,0.6666666666666666,3.5533333333333332,0.3333333333333333,0.3333333333333333,2021-02-03 7:00:00
828,2021-02-03,8,1.0,3.34,0.0,0.0,2021-02-03 8:00:00
829,2021-02-03,9,0.0,3.76,0.0,0.5,2021-02-03 9:00:00
830,2021-02-03,13,0.0,3.3,0.0,0.0,2021-02-03 13:00:00
831,2021-02-03,20,1.0,3.34,0.0,1.0,2021-02-03 20:00:00
832,2021-02-03,23,0.5,3.445,0.0,0.0,2021-02-03 23:00:00
833,2021-02-04,0,1.0,3.84,0.0,1.0,2021-02-04 0:00:00
834,2021-02-04,1,0.0,3.39,0.0,1.0,2021-02-04 1:00:00
835,2021-02-04,2,1.0,3.78,1.0,0.0,2021-02-04 2:00:00
836,2021-02-04,4,0.3333333333333333,3.66,0.0,0.3333333333333333,2021-02-04 4:00:00
837,2021-02-04,5,1.0,3.45,1.0,2.0,2021-02-04 5:00:00
838,2021-02-04,6,0.0,4.75,0.0,0.0,2021-02-04 6:00:00
839,2021-02-04,7,0.0,3.59,0.0,0.0,2021-02-04 7:00:00
840,2021-02-04,11,0.0,3.5250000000000004,0.0,1.0,2021-02-04 11:00:00
841,2021-02-04,15,0.0,3.94,0.0,0.0,2021-02-04 15:00:00
842,2021-02-04,16,0.0,2.63,0.0,0.0,2021-02-04 16:00:00
843,2021-02-04,23,2.0,3.94,0.0,0.0,2021-02-04 23:00:00
844,2021-02-05,1,1.5,3.59,1.5,1.5,2021-02-05 1:00:00
845,2021-02-05,2,1.3333333333333333,3.0500000000000003,0.0,0.6666666666666666,2021-02-05 2:00:00
846,2021-02-05,4,0.0,3.65,0.0,1.0,2021-02-05 4:00:00
847,2021-02-05,6,1.0,3.51,0.0,1.0,2021-02-05 6:00:00
848,2021-02-05,9,0.5,3.58,0.0,0.0,2021-02-05 9:00:00
849,2021-02-05,10,1.0,3.16,0.0,0.0,2021-02-05 10:00:00
850,2021-02-05,12,1.0,3.86,0.0,0.0,2021-02-05 12:00:00
851,2021-02-05,13,0.0,4.55,0.0,0.0,2021-02-05 13:00:00
852,2021-02-05,22,0.0,4.595000000000001,0.0,0.0,2021-02-05 22:00:00
853,2021-02-05,23,0.5,3.8049999999999997,0.0,0.0,2021-02-05 23:00:00
854,2021-02-06,0,0.3333333333333333,4.38,0.3333333333333333,0.0,2021-02-06 0:00:00
855,2021-02-06,1,0.3333333333333333,3.59,0.0,0.0,2021-02-06 1:00:00
856,2021-02-06,2,0.4,4.136,0.0,0.2,2021-02-06 2:00:00
857,2021-02-06,3,0.6,4.337999999999999,0.4,0.2,2021-02-06 3:00:00
858,2021-02-06,4,0.5714285714285714,4.2871428571428565,0.0,0.2857142857142857,2021-02-06 4:00:00
859,2021-02-06,5,1.0,4.2075000000000005,0.08333333333333333,0.3333333333333333,2021-02-06 5:00:00
860,2021-02-06,6,0.5714285714285714,4.385714285714286,0.14285714285714285,0.14285714285714285,2021-02-06 6:00:00
861,2021-02-06,7,1.0,4.375,0.16666666666666666,0.16666666666666666,2021-02-06 7:00:00
862,2021-02-06,8,0.8,5.008,0.2,0.2,2021-02-06 8:00:00
863,2021-02-06,9,0.7777777777777778,4.157777777777778,0.2222222222222222,0.0,2021-02-06 9:00:00
864,2021-02-06,10,0.8,4.113999999999999,0.4,0.2,2021-02-06 10:00:00
865,2021-02-06,11,1.3333333333333333,4.533333333333334,0.6666666666666666,0.6666666666666666,2021-02-06 11:00:00
866,2021-02-06,12,0.75,4.345,0.0,0.0,2021-02-06 12:00:00
867,2021-02-06,13,1.25,4.33,0.75,0.5,2021-02-06 13:00:00
868,2021-02-06,14,0.5,4.27,0.0,1.0,2021-02-06 14:00:00
869,2021-02-06,17,0.0,4.1,0.0,0.0,2021-02-06 17:00:00
870,2021-02-06,19,1.0,4.585,0.0,1.5,2021-02-06 19:00:00
871,2021-02-06,20,2.0,4.48,0.0,0.0,2021-02-06 20:00:00
872,2021-02-06,21,0.6666666666666666,4.1066666666666665,0.0,0.0,2021-02-06 21:00:00
873,2021-02-06,22,1.0,4.41,0.0,0.0,2021-02-06 22:00:00
874,2021-02-06,23,2.0,4.676666666666667,0.6666666666666666,0.6666666666666666,2021-02-06 23:00:00
875,2021-02-07,0,1.3333333333333333,4.3966666666666665,0.0,0.0,2021-02-07 0:00:00
876,2021-02-07,1,1.6666666666666667,4.243333333333333,1.0,0.6666666666666666,2021-02-07 1:00:00
877,2021-02-07,2,2.0,4.558,0.8,0.8,2021-02-07 2:00:00
878,2021-02-07,3,1.5714285714285714,4.508571428571428,0.5714285714285714,0.5714285714285714,2021-02-07 3:00:00
879,2021-02-07,4,1.0,4.23,0.0,0.0,2021-02-07 4:00:00
880,2021-02-07,5,0.8,4.104,0.8,0.4,2021-02-07 5:00:00
881,2021-02-07,7,1.4,4.04,0.8,0.8,2021-02-07 7:00:00
882,2021-02-07,8,0.75,4.2475,0.0,0.0,2021-02-07 8:00:00
883,2021-02-07,9,0.5,4.175,0.0,0.75,2021-02-07 9:00:00
884,2021-02-07,10,1.0,4.55,0.0,0.0,2021-02-07 10:00:00
885,2021-02-07,11,0.6666666666666666,4.21,0.0,0.0,2021-02-07 11:00:00
886,2021-02-07,12,1.0,4.45,0.0,0.0,2021-02-07 12:00:00
887,2021-02-07,13,1.0,4.42,0.0,1.0,2021-02-07 13:00:00
888,2021-02-07,14,2.0,4.76,0.0,0.0,2021-02-07 14:00:00
889,2021-02-07,15,1.5,4.405,0.0,0.5,2021-02-07 15:00:00
890,2021-02-07,16,2.0,4.42,2.0,2.0,2021-02-07 16:00:00
891,2021-02-07,19,0.5,4.03,0.0,0.5,2021-02-07 19:00:00
892,2021-02-07,21,1.5,4.6,0.5,0.0,2021-02-07 21:00:00
893,2021-02-07,22,1.0,3.76,1.5,1.0,2021-02-07 22:00:00
894,2021-02-07,23,0.5,4.135,0.0,0.5,2021-02-07 23:00:00
895,2021-02-08,0,0.0,3.16,0.0,1.0,2021-02-08 0:00:00
896,2021-02-08,2,0.6666666666666666,4.233333333333333,0.6666666666666666,0.6666666666666666,2021-02-08 2:00:00
897,2021-02-08,3,1.2,4.055999999999999,0.8,0.6,2021-02-08 3:00:00
898,2021-02-08,4,0.625,4.16,0.125,0.375,2021-02-08 4:00:00
899,2021-02-08,5,1.25,4.28875,0.875,0.25,2021-02-08 5:00:00
900,2021-02-08,6,1.25,4.0725,0.0,0.25,2021-02-08 6:00:00
901,2021-02-08,7,1.0,4.273333333333333,0.6666666666666666,0.6666666666666666,2021-02-08 7:00:00
902,2021-02-08,8,0.8571428571428571,4.6499999999999995,0.2857142857142857,0.2857142857142857,2021-02-08 8:00:00
903,2021-02-08,9,1.0,3.51,1.0,0.0,2021-02-08 9:00:00
904,2021-02-08,10,1.0,4.593333333333333,0.0,0.5,2021-02-08 10:00:00
905,2021-02-08,11,1.0,3.67,0.0,1.0,2021-02-08 11:00:00
906,2021-02-08,12,0.75,4.7875,0.0,0.25,2021-02-08 12:00:00
907,2021-02-08,13,1.0,3.8949999999999996,0.0,0.5,2021-02-08 13:00:00
908,2021-02-08,14,2.0,5.0,0.0,2.0,2021-02-08 14:00:00
909,2021-02-08,15,2.0,4.85,1.0,1.0,2021-02-08 15:00:00
910,2021-02-08,16,1.0,4.824999999999999,1.0,0.0,2021-02-08 16:00:00
911,2021-02-08,17,1.0,4.824999999999999,0.0,0.5,2021-02-08 17:00:00
912,2021-02-08,18,0.5,3.41,0.0,0.5,2021-02-08 18:00:00
913,2021-02-08,19,1.0,3.73,0.0,0.0,2021-02-08 19:00:00
914,2021-02-08,20,0.5,4.4799999999999995,0.0,0.0,2021-02-08 20:00:00
915,2021-02-08,21,0.6666666666666666,4.14,0.0,0.0,2021-02-08 21:00:00
916,2021-02-08,22,1.6666666666666667,4.723333333333333,1.3333333333333333,1.3333333333333333,2021-02-08 22:00:00
917,2021-02-08,23,0.25,4.2875000000000005,0.0,0.0,2021-02-08 23:00:00
918,2021-02-09,0,0.75,4.612500000000001,0.0,0.75,2021-02-09 0:00:00
919,2021-02-09,1,1.0,4.2700000000000005,1.0,0.3333333333333333,2021-02-09 1:00:00
920,2021-02-09,2,0.75,4.1375,0.0,0.75,2021-02-09 2:00:00
921,2021-02-09,3,0.25,4.137499999999999,0.0,0.25,2021-02-09 3:00:00
922,2021-02-09,4,1.4,4.128000000000001,0.3,0.5,2021-02-09 4:00:00
923,2021-02-09,5,1.5,4.2475,0.0,0.5,2021-02-09 5:00:00
924,2021-02-09,6,1.25,3.9850000000000003,0.375,0.75,2021-02-09 6:00:00
925,2021-02-09,7,1.3333333333333333,4.3533333333333335,1.0,0.6666666666666666,2021-02-09 7:00:00
926,2021-02-09,8,1.0,3.55,0.0,0.0,2021-02-09 8:00:00
927,2021-02-09,9,1.0,3.8449999999999998,0.0,0.0,2021-02-09 9:00:00
928,2021-02-09,10,1.0,4.282500000000001,0.0,0.5,2021-02-09 10:00:00
929,2021-02-09,11,1.2,4.13,0.0,0.2,2021-02-09 11:00:00
930,2021-02-09,12,1.25,4.1775,0.0,0.5,2021-02-09 12:00:00
931,2021-02-09,13,1.0,4.11,0.0,0.5,2021-02-09 13:00:00
932,2021-02-09,14,0.8,4.326,0.4,0.6,2021-02-09 14:00:00
933,2021-02-09,15,2.0,3.61,0.0,0.0,2021-02-09 15:00:00
934,2021-02-09,17,2.0,4.67,1.0,0.0,2021-02-09 17:00:00
935,2021-02-09,18,1.0,4.33,1.0,0.0,2021-02-09 18:00:00
936,2021-02-09,19,1.0,4.495,0.0,0.0,2021-02-09 19:00:00
937,2021-02-09,21,1.5,3.4699999999999998,0.5,1.5,2021-02-09 21:00:00
938,2021-02-09,22,0.0,2.84,1.0,0.0,2021-02-09 22:00:00
939,2021-02-09,23,2.0,3.94,2.0,2.0,2021-02-09 23:00:00
940,2021-02-10,0,1.0,3.8939999999999997,0.4,0.4,2021-02-10 0:00:00
941,2021-02-10,2,0.0,3.94,0.0,2.0,2021-02-10 2:00:00
942,2021-02-10,3,1.0,4.36,0.0,0.0,2021-02-10 3:00:00
943,2021-02-10,4,0.0,3.88,0.0,0.0,2021-02-10 4:00:00
944,2021-02-10,5,0.0,3.16,2.0,0.0,2021-02-10 5:00:00
945,2021-02-10,6,0.0,4.54,0.0,0.0,2021-02-10 6:00:00
946,2021-02-10,8,1.2,4.04,0.0,0.4,2021-02-10 8:00:00
947,2021-02-10,9,0.5,4.05,0.0,0.0,2021-02-10 9:00:00
948,2021-02-10,10,0.6666666666666666,4.073333333333333,0.3333333333333333,0.0,2021-02-10 10:00:00
949,2021-02-10,11,2.0,3.95,2.0,0.0,2021-02-10 11:00:00
950,2021-02-10,12,0.5,4.395,0.5,0.0,2021-02-10 12:00:00
951,2021-02-10,13,0.0,3.82,0.0,0.0,2021-02-10 13:00:00
952,2021-02-10,14,1.0,4.0,0.0,0.0,2021-02-10 14:00:00
953,2021-02-10,15,1.0,4.21,1.0,0.0,2021-02-10 15:00:00
954,2021-02-10,16,2.0,4.55,2.0,2.0,2021-02-10 16:00:00
955,2021-02-10,21,0.5,4.715,0.0,0.0,2021-02-10 21:00:00
956,2021-02-10,22,1.5,4.425,0.0,0.0,2021-02-10 22:00:00
957,2021-02-10,23,0.7142857142857143,3.917142857142857,0.0,0.5714285714285714,2021-02-10 23:00:00
958,2021-02-11,0,1.0,4.006666666666667,0.0,0.3333333333333333,2021-02-11 0:00:00
959,2021-02-11,1,1.0,3.932857142857143,0.5714285714285714,0.2857142857142857,2021-02-11 1:00:00
960,2021-02-11,2,1.3333333333333333,3.77,0.3333333333333333,1.0,2021-02-11 2:00:00
961,2021-02-11,3,0.6666666666666666,3.92,0.0,0.0,2021-02-11 3:00:00
962,2021-02-11,4,1.1,4.156000000000001,0.3,0.5,2021-02-11 4:00:00
963,2021-02-11,5,0.7777777777777778,4.202222222222222,0.3333333333333333,0.2222222222222222,2021-02-11 5:00:00
964,2021-02-11,6,1.0,4.4725,0.0,0.25,2021-02-11 6:00:00
965,2021-02-11,7,0.8888888888888888,4.0055555555555555,0.1111111111111111,0.3333333333333333,2021-02-11 7:00:00
966,2021-02-11,8,0.5714285714285714,4.177142857142858,0.2857142857142857,0.14285714285714285,2021-02-11 8:00:00
967,2021-02-11,9,0.8333333333333334,4.171666666666666,0.0,0.3333333333333333,2021-02-11 9:00:00
968,2021-02-11,10,0.7142857142857143,4.214285714285714,0.5714285714285714,0.14285714285714285,2021-02-11 10:00:00
969,2021-02-11,11,1.0,3.495,0.0,0.25,2021-02-11 11:00:00
970,2021-02-11,12,1.0,3.8066666666666666,0.3333333333333333,0.0,2021-02-11 12:00:00
971,2021-02-11,13,0.0,3.35,0.0,0.0,2021-02-11 13:00:00
972,2021-02-11,14,0.6666666666666666,4.44,0.0,0.0,2021-02-11 14:00:00
973,2021-02-11,15,0.0,4.21,0.0,0.0,2021-02-11 15:00:00
974,2021-02-11,17,0.0,4.395,0.0,1.0,2021-02-11 17:00:00
975,2021-02-11,18,1.0,4.39,0.0,0.0,2021-02-11 18:00:00
976,2021-02-11,20,0.4,4.156,0.0,0.2,2021-02-11 20:00:00
977,2021-02-11,21,0.75,4.534999999999999,0.25,0.0,2021-02-11 21:00:00
978,2021-02-11,22,0.3333333333333333,4.216666666666667,0.3333333333333333,0.3333333333333333,2021-02-11 22:00:00
979,2021-02-11,23,1.0,3.823333333333334,0.6666666666666666,1.1666666666666667,2021-02-11 23:00:00
980,2021-02-12,0,0.0,4.2275,0.0,1.0,2021-02-12 0:00:00
981,2021-02-12,1,1.1666666666666667,3.955,0.3333333333333333,0.3333333333333333,2021-02-12 1:00:00
982,2021-02-12,2,1.3333333333333333,3.58,1.3333333333333333,1.6666666666666667,2021-02-12 2:00:00
983,2021-02-12,3,0.7142857142857143,4.257142857142857,0.2857142857142857,0.14285714285714285,2021-02-12 3:00:00
984,2021-02-12,4,1.0,4.4437500000000005,0.375,0.125,2021-02-12 4:00:00
985,2021-02-12,5,1.0,4.1085714285714285,0.0,0.7142857142857143,2021-02-12 5:00:00
986,2021-02-12,6,1.1666666666666667,4.59,0.3333333333333333,0.3333333333333333,2021-02-12 6:00:00
987,2021-02-12,7,1.0,4.245,0.25,0.25,2021-02-12 7:00:00
988,2021-02-12,8,1.0,4.315,0.5,0.25,2021-02-12 8:00:00
989,2021-02-12,9,1.0,4.4262500000000005,0.375,0.5,2021-02-12 9:00:00
990,2021-02-12,10,1.0,4.455,0.0,0.0,2021-02-12 10:00:00
991,2021-02-12,11,1.0,4.77,0.0,0.0,2021-02-12 11:00:00
992,2021-02-12,12,1.0,4.59,0.0,0.0,2021-02-12 12:00:00
993,2021-02-12,13,1.0,3.76,0.0,1.0,2021-02-12 13:00:00
994,2021-02-12,15,1.3333333333333333,4.486666666666667,1.3333333333333333,0.6666666666666666,2021-02-12 15:00:00
995,2021-02-12,16,1.0,5.1,0.0,0.0,2021-02-12 16:00:00
996,2021-02-12,17,1.0,4.66,2.0,0.0,2021-02-12 17:00:00
997,2021-02-12,19,0.0,3.28,0.0,0.0,2021-02-12 19:00:00
998,2021-02-12,20,1.0,3.97,0.0,0.0,2021-02-12 20:00:00
999,2021-02-12,21,1.5,3.8550000000000004,1.0,1.0,2021-02-12 21:00:00
1000,2021-02-12,23,2.0,3.77,2.0,2.0,2021-02-12 23:00:00
1001,2021-02-13,1,0.0,2.99,2.0,2.0,2021-02-13 1:00:00
1002,2021-02-13,3,2.0,3.71,0.0,2.0,2021-02-13 3:00:00
1003,2021-02-13,5,2.0,6.22,0.0,0.0,2021-02-13 5:00:00
1004,2021-02-13,8,0.0,4.03,0.0,0.0,2021-02-13 8:00:00
1005,2021-02-13,9,0.0,4.45,0.0,0.0,2021-02-13 9:00:00
1006,2021-02-13,12,0.5,4.17,0.5,0.5,2021-02-13 12:00:00
1007,2021-02-13,20,0.0,3.68,0.0,0.0,2021-02-13 20:00:00
1008,2021-02-14,2,1.0,3.57,0.0,0.0,2021-02-14 2:00:00
1009,2021-02-14,3,1.0,3.92,0.0,1.0,2021-02-14 3:00:00
1010,2021-02-14,5,2.0,3.71,0.0,1.0,2021-02-14 5:00:00
1011,2021-02-14,6,0.0,4.17,0.0,2.0,2021-02-14 6:00:00
1012,2021-02-14,7,0.3333333333333333,3.5966666666666662,0.6666666666666666,0.6666666666666666,2021-02-14 7:00:00
1013,2021-02-14,19,1.0,5.04,0.0,0.0,2021-02-14 19:00:00
1014,2021-02-14,20,1.0,3.34,2.0,2.0,2021-02-14 20:00:00
1015,2021-02-14,22,0.0,3.6550000000000002,1.0,0.5,2021-02-14 22:00:00
1016,2021-02-15,0,0.3333333333333333,3.8966666666666665,0.0,0.6666666666666666,2021-02-15 0:00:00
1017,2021-02-15,1,2.0,3.6333333333333333,1.3333333333333333,1.0,2021-02-15 1:00:00
1018,2021-02-15,2,1.5,3.325,0.5,1.0,2021-02-15 2:00:00
1019,2021-02-15,3,0.5,3.9,1.0,0.5,2021-02-15 3:00:00
1020,2021-02-15,4,1.3333333333333333,3.9633333333333334,0.0,1.0,2021-02-15 4:00:00
1021,2021-02-15,5,0.6666666666666666,3.733333333333333,0.6666666666666666,1.0,2021-02-15 5:00:00
1022,2021-02-15,7,1.5,3.8,1.5,0.0,2021-02-15 7:00:00
1023,2021-02-15,8,0.0,3.86,0.0,1.0,2021-02-15 8:00:00
1024,2021-02-15,10,1.0,4.13,0.0,1.0,2021-02-15 10:00:00
1025,2021-02-15,11,1.0,4.21,0.0,1.0,2021-02-15 11:00:00
1026,2021-02-15,12,0.0,3.86,0.0,0.0,2021-02-15 12:00:00
1027,2021-02-15,14,0.0,3.28,0.0,0.0,2021-02-15 14:00:00
1028,2021-02-15,16,2.0,4.0,0.0,0.0,2021-02-15 16:00:00
1029,2021-02-15,18,1.0,4.3,1.0,0.0,2021-02-15 18:00:00
1030,2021-02-15,20,1.0,3.34,0.0,1.0,2021-02-15 20:00:00
1031,2021-02-15,23,1.0,3.71,0.0,0.0,2021-02-15 23:00:00
1032,2021-02-16,0,0.0,4.03,0.0,0.0,2021-02-16 0:00:00
1033,2021-02-16,1,1.25,3.8175,0.5,0.75,2021-02-16 1:00:00
1034,2021-02-16,2,0.3333333333333333,3.9033333333333338,0.6666666666666666,0.0,2021-02-16 2:00:00
1035,2021-02-16,3,1.0,3.34,1.0,1.0,2021-02-16 3:00:00
1036,2021-02-16,4,0.6666666666666666,4.31,0.0,0.6666666666666666,2021-02-16 4:00:00
1037,2021-02-16,5,0.6666666666666666,3.64,0.0,0.6666666666666666,2021-02-16 5:00:00
1038,2021-02-16,6,0.0,4.005,0.0,0.0,2021-02-16 6:00:00
1039,2021-02-16,7,0.5,4.095000000000001,1.0,0.0,2021-02-16 7:00:00
1040,2021-02-16,9,0.0,4.03,0.0,1.0,2021-02-16 9:00:00
1041,2021-02-16,11,1.0,4.21,0.0,0.0,2021-02-16 11:00:00
1042,2021-02-16,16,1.0,3.42,1.0,0.5,2021-02-16 16:00:00
1043,2021-02-16,17,0.0,3.97,2.0,0.0,2021-02-16 17:00:00
1044,2021-02-16,18,0.0,3.94,2.0,2.0,2021-02-16 18:00:00
1045,2021-02-16,20,1.0,3.34,0.0,1.0,2021-02-16 20:00:00
1046,2021-02-16,23,0.0,2.99,0.0,1.0,2021-02-16 23:00:00
1047,2021-02-17,0,0.0,3.705,0.0,0.5,2021-02-17 0:00:00
1048,2021-02-17,1,0.0,4.215,0.0,0.0,2021-02-17 1:00:00
1049,2021-02-17,3,0.6666666666666666,3.9899999999999998,0.3333333333333333,0.6666666666666666,2021-02-17 3:00:00
1050,2021-02-17,4,0.6666666666666666,3.9233333333333333,0.3333333333333333,0.3333333333333333,2021-02-17 4:00:00
1051,2021-02-17,5,0.5,3.875,0.0,0.0,2021-02-17 5:00:00
1052,2021-02-17,6,0.0,4.03,2.0,1.0,2021-02-17 6:00:00
1053,2021-02-17,7,0.5,4.03,0.0,0.5,2021-02-17 7:00:00
1054,2021-02-17,8,0.0,4.03,0.0,0.0,2021-02-17 8:00:00
1055,2021-02-17,9,0.5,3.9650000000000003,0.0,0.0,2021-02-17 9:00:00
1056,2021-02-17,10,1.0,3.28,0.0,0.0,2021-02-17 10:00:00
1057,2021-02-17,11,1.0,2.98,0.0,1.0,2021-02-17 11:00:00
1058,2021-02-17,12,0.5,3.6550000000000002,0.0,0.0,2021-02-17 12:00:00
1059,2021-02-17,14,0.5,4.305,1.0,0.0,2021-02-17 14:00:00
1060,2021-02-17,19,0.0,3.27,0.0,0.0,2021-02-17 19:00:00
1061,2021-02-18,1,0.0,3.57,0.0,0.0,2021-02-18 1:00:00
1062,2021-02-18,3,1.0,3.76,0.0,0.0,2021-02-18 3:00:00
1063,2021-02-18,5,0.25,3.4475,0.0,1.25,2021-02-18 5:00:00
1064,2021-02-18,6,0.0,3.32,0.0,2.0,2021-02-18 6:00:00
1065,2021-02-18,7,0.5,3.42,1.0,0.0,2021-02-18 7:00:00
1066,2021-02-18,8,2.0,3.92,0.0,0.0,2021-02-18 8:00:00
1067,2021-02-18,12,0.0,3.86,1.0,1.0,2021-02-18 12:00:00
1068,2021-02-18,16,0.0,3.32,0.0,1.0,2021-02-18 16:00:00
1069,2021-02-18,17,1.0,4.03,1.0,2.0,2021-02-18 17:00:00
1070,2021-02-18,21,0.0,2.74,0.0,0.0,2021-02-18 21:00:00
1071,2021-02-18,23,0.0,2.99,1.0,0.0,2021-02-18 23:00:00
1072,2021-02-19,2,0.0,2.87,0.0,0.0,2021-02-19 2:00:00
1073,2021-02-19,3,1.0,3.34,1.0,1.0,2021-02-19 3:00:00
1074,2021-02-19,5,0.0,3.39,0.0,0.0,2021-02-19 5:00:00
1075,2021-02-19,8,0.0,4.03,0.0,0.0,2021-02-19 8:00:00
1076,2021-02-19,22,0.0,3.86,0.0,0.0,2021-02-19 22:00:00
1077,2021-02-19,23,0.0,3.97,0.0,0.0,2021-02-19 23:00:00
1078,2021-02-20,4,0.5,3.685,0.0,0.5,2021-02-20 4:00:00
1079,2021-02-20,13,0.0,4.55,0.0,2.0,2021-02-20 13:00:00
1080,2021-02-21,5,0.0,3.68,0.0,1.0,2021-02-21 5:00:00
1081,2021-02-21,21,1.5,2.865,1.0,1.0,2021-02-21 21:00:00
1082,2021-02-21,22,1.0,3.86,0.0,0.0,2021-02-21 22:00:00
1083,2021-02-22,0,0.0,3.815,1.0,0.0,2021-02-22 0:00:00
1084,2021-02-22,1,0.0,3.26,0.0,1.0,2021-02-22 1:00:00
1085,2021-02-22,2,1.0,3.45,0.0,1.0,2021-02-22 2:00:00
1086,2021-02-22,3,1.3333333333333333,3.903333333333333,0.0,0.6666666666666666,2021-02-22 3:00:00
1087,2021-02-22,5,2.0,4.09,0.0,2.0,2021-02-22 5:00:00
1088,2021-02-22,7,1.0,2.63,1.0,1.0,2021-02-22 7:00:00
1089,2021-02-22,8,2.0,3.79,0.0,0.0,2021-02-22 8:00:00
1090,2021-02-22,9,1.6666666666666667,3.393333333333333,1.0,1.0,2021-02-22 9:00:00
1091,2021-02-22,11,0.0,3.42,0.0,0.0,2021-02-22 11:00:00
1092,2021-02-22,12,0.0,3.54,0.0,0.0,2021-02-22 12:00:00
1093,2021-02-22,15,2.0,4.03,2.0,2.0,2021-02-22 15:00:00
1094,2021-02-22,19,1.0,3.685,1.0,1.0,2021-02-22 19:00:00
1095,2021-02-22,21,2.0,2.99,0.0,2.0,2021-02-22 21:00:00
1096,2021-02-22,23,2.0,3.34,0.0,1.0,2021-02-22 23:00:00
1097,2021-02-23,0,0.0,3.97,0.0,2.0,2021-02-23 0:00:00
1098,2021-02-23,2,1.0,3.94,1.0,0.5,2021-02-23 2:00:00
1099,2021-02-23,3,0.5,3.33,0.5,1.5,2021-02-23 3:00:00
1100,2021-02-23,4,1.0,3.6159999999999997,0.2,0.6,2021-02-23 4:00:00
1101,2021-02-23,5,1.0,3.22,0.0,0.0,2021-02-23 5:00:00
1102,2021-02-23,6,2.0,3.53,0.0,0.0,2021-02-23 6:00:00
1103,2021-02-23,7,1.5,3.7025000000000006,0.75,0.75,2021-02-23 7:00:00
1104,2021-02-23,8,0.6666666666666666,3.703333333333333,0.0,1.3333333333333333,2021-02-23 8:00:00
1105,2021-02-23,9,1.0,4.17,0.0,0.0,2021-02-23 9:00:00
1106,2021-02-23,10,0.5,3.315,0.0,0.0,2021-02-23 10:00:00
1107,2021-02-23,12,0.0,4.03,2.0,1.0,2021-02-23 12:00:00
1108,2021-02-23,14,0.6666666666666666,4.006666666666667,0.6666666666666666,0.0,2021-02-23 14:00:00
1109,2021-02-23,15,2.0,4.03,0.0,0.0,2021-02-23 15:00:00
1110,2021-02-23,20,1.0,3.34,0.0,1.0,2021-02-23 20:00:00
1111,2021-02-23,23,0.0,3.31,0.0,0.0,2021-02-23 23:00:00
1112,2021-02-24,1,1.0,3.3939999999999997,0.8,0.8,2021-02-24 1:00:00
1113,2021-02-24,2,0.5,3.8850000000000002,0.0,0.0,2021-02-24 2:00:00
1114,2021-02-24,3,1.5,3.165,1.5,1.5,2021-02-24 3:00:00
1115,2021-02-24,4,1.0,3.74,0.0,0.0,2021-02-24 4:00:00
1116,2021-02-24,5,1.0,4.03,0.0,1.0,2021-02-24 5:00:00
1117,2021-02-24,6,0.4,3.8019999999999996,0.2,0.0,2021-02-24 6:00:00
1118,2021-02-24,7,0.0,3.34,0.0,2.0,2021-02-24 7:00:00
1119,2021-02-24,8,1.0,3.41,0.0,0.3333333333333333,2021-02-24 8:00:00
1120,2021-02-24,9,1.0,2.86,0.0,0.0,2021-02-24 9:00:00
1121,2021-02-24,10,0.0,2.99,0.0,0.0,2021-02-24 10:00:00
1122,2021-02-24,11,0.0,4.03,0.0,0.0,2021-02-24 11:00:00
1123,2021-02-24,15,0.0,4.03,1.0,1.0,2021-02-24 15:00:00
1124,2021-02-24,17,0.0,2.71,0.0,0.0,2021-02-24 17:00:00
1125,2021-02-24,19,2.0,3.34,2.0,2.0,2021-02-24 19:00:00
1126,2021-02-25,0,2.0,2.99,0.0,2.0,2021-02-25 0:00:00
1127,2021-02-25,2,0.0,4.4625,0.0,0.25,2021-02-25 2:00:00
1128,2021-02-25,3,0.2857142857142857,3.8528571428571428,0.5714285714285714,0.2857142857142857,2021-02-25 3:00:00
1129,2021-02-25,4,0.25,4.1725,0.0,0.5,2021-02-25 4:00:00
1130,2021-02-25,5,1.0,4.13,0.0,0.0,2021-02-25 5:00:00
1131,2021-02-25,6,0.0,3.93,1.0,1.0,2021-02-25 6:00:00
1132,2021-02-25,7,1.0,2.92,1.0,1.0,2021-02-25 7:00:00
1133,2021-02-25,8,0.5,3.17,0.5,0.5,2021-02-25 8:00:00
1134,2021-02-25,9,1.0,3.68,1.0,1.0,2021-02-25 9:00:00
1135,2021-02-25,10,1.0,3.703333333333333,0.0,0.3333333333333333,2021-02-25 10:00:00
1136,2021-02-25,11,1.0,3.92,0.0,2.0,2021-02-25 11:00:00
