high,low,open,volumeto,close,sentiment,rank_score,realbody,trend1,trend2,close_forward,MorningStar,MorningStar_good,MorningStar_bad,EveningStar,EveningStar_good,EveningStar_bad
159.07,158.32,158.73,5023287.69,159.0,2.0,4.29,0.27000000000001023,-1.0,-1.0,157.46,0.0,0.0,0.0,0.0,0.0,0.0
158.07,157.46,159.0,8862949.47,157.73,2.0,4.29,-1.2700000000000102,-1.0,-1.0,157.81,0.0,0.0,0.0,0.0,0.0,0.0
157.99,157.31,157.73,8002626.15,157.71,2.0,4.29,-0.01999999999998181,-1.0,-1.0,157.23,0.0,0.0,0.0,0.0,0.0,0.0
156.55,156.08,157.71,26448294.25,156.21,2.0,4.29,-1.5,-1.0,-1.0,157.8,0.0,0.0,0.0,0.0,0.0,0.0
157.2,156.46,156.21,10030837.6,156.87,2.0,4.29,0.6599999999999966,-1.0,-1.0,157.32,0.0,0.0,0.0,0.0,0.0,0.0
157.14,156.47,156.87,6950831.93,157.08,2.0,4.29,0.21000000000000796,-1.0,-1.0,155.74,2.0,0.0,1.0,0.0,0.0,0.0
156.59,155.85,157.08,8025928.89,155.92,2.0,4.29,-1.160000000000025,-1.0,-1.0,152.94,0.0,0.0,0.0,0.0,0.0,0.0
157.28,156.6,155.92,8507574.34,157.08,2.0,4.29,1.160000000000025,-1.0,-1.0,151.64,0.0,0.0,0.0,0.0,0.0,0.0
157.73,157.39,157.08,6040514.24,157.46,2.0,4.29,0.37999999999999545,1.0,-1.0,153.01,2.0,0.0,1.0,0.0,0.0,0.0
157.94,157.54,157.46,3502379.59,157.81,2.0,4.29,0.3499999999999943,1.0,1.0,153.34,0.0,0.0,0.0,0.0,0.0,0.0
157.5,157.09,157.81,4677334.29,157.23,2.0,4.29,-0.5800000000000125,1.0,1.0,153.33,0.0,0.0,0.0,0.0,0.0,0.0
158.01,157.4,157.23,4456155.17,157.8,2.0,4.29,0.5700000000000216,1.0,1.0,152.83,0.0,0.0,0.0,0.0,0.0,0.0
157.66,157.19,157.8,2518959.43,157.32,2.0,4.29,-0.4800000000000182,1.0,1.0,153.64,0.0,0.0,0.0,0.0,0.0,0.0
156.75,155.54,157.32,8624193.5,155.74,2.0,4.29,-1.579999999999984,-1.0,1.0,155.65,0.0,0.0,0.0,0.0,0.0,0.0
153.81,152.68,155.74,25733488.19,152.94,2.0,4.29,-2.8000000000000114,-1.0,-1.0,164.94,0.0,0.0,0.0,0.0,0.0,0.0
152.85,148.5,152.85,13318414.51,151.64,2.0,4.29,-1.210000000000008,-1.0,-1.0,170.71,0.0,0.0,0.0,0.0,0.0,0.0
153.08,152.41,151.67,12881001.55,153.01,2.0,4.29,1.3400000000000034,-1.0,-1.0,169.39,0.0,0.0,0.0,0.0,0.0,0.0
153.74,153.01,153.01,13278456.54,153.34,2.0,4.29,0.3300000000000125,-1.0,-1.0,168.28,1.0,1.0,0.0,0.0,0.0,0.0
153.67,153.13,153.34,8010776.24,153.33,2.0,4.29,-0.009999999999990905,-1.0,-1.0,170.25,0.0,0.0,0.0,0.0,0.0,0.0
152.89,152.49,153.33,7902729.05,152.83,2.0,4.29,-0.5,-1.0,-1.0,172.28,0.0,0.0,0.0,0.0,0.0,0.0
153.7,153.17,152.83,5762196.21,153.64,2.0,4.29,0.8099999999999739,1.0,-1.0,168.91,0.0,0.0,0.0,0.0,0.0,0.0
155.79,154.65,153.64,17094964.37,155.65,2.0,4.29,2.0100000000000193,1.0,1.0,170.84,1.0,1.0,0.0,0.0,0.0,0.0
165.7,159.97,155.65,84613207.44,164.94,2.0,4.29,9.289999999999992,1.0,1.0,172.78,0.0,0.0,0.0,0.0,0.0,0.0
174.24,168.52,164.94,63107899.88,170.71,2.0,4.29,5.77000000000001,1.0,1.0,170.91,0.0,0.0,0.0,0.0,0.0,0.0
171.15,168.83,170.71,34136570.08,169.39,2.0,4.29,-1.3200000000000216,1.0,1.0,170.9,0.0,0.0,0.0,0.0,0.0,0.0
168.63,167.65,169.39,21749273.05,168.28,2.0,4.29,-1.1099999999999852,1.0,1.0,170.82,0.0,0.0,0.0,0.0,0.0,0.0
170.67,169.61,168.28,17293740.46,170.25,2.0,4.29,1.9699999999999989,1.0,1.0,172.76,0.0,0.0,0.0,0.0,0.0,0.0
172.7,171.0,170.25,21128934.4,172.28,2.0,4.29,2.030000000000001,1.0,1.0,172.47,0.0,0.0,0.0,0.0,0.0,0.0
170.3,168.84,172.28,16061333.97,168.91,2.0,4.29,-3.3700000000000045,1.0,1.0,173.09,0.0,0.0,0.0,2.0,0.0,1.0
171.12,169.99,168.91,18358651.84,170.84,2.0,4.29,1.9300000000000068,1.0,1.0,174.25,0.0,0.0,0.0,0.0,0.0,0.0
172.78,171.37,170.84,24507207.85,172.78,2.0,4.29,1.9399999999999977,1.0,1.0,172.58,0.0,0.0,0.0,0.0,0.0,0.0
171.89,170.56,172.78,26259037.0,170.91,2.0,4.29,-1.8700000000000045,1.0,1.0,171.69,0.0,0.0,0.0,0.0,0.0,0.0
171.32,170.47,170.91,8466478.68,170.9,2.0,4.29,-0.009999999999990905,1.0,1.0,173.06,0.0,0.0,0.0,0.0,0.0,0.0
171.52,170.82,170.9,10834744.94,170.82,2.0,4.29,-0.0800000000000125,-1.0,1.0,171.21,0.0,0.0,0.0,0.0,0.0,0.0
172.87,170.8,170.82,4537232.7,172.76,2.0,4.29,1.9399999999999977,1.0,1.0,171.66,0.0,0.0,0.0,0.0,0.0,0.0
172.78,170.49,172.76,4896201.33,172.47,2.0,4.29,-0.28999999999999204,1.0,1.0,169.59,0.0,0.0,0.0,0.0,0.0,0.0
173.59,171.88,172.47,4386262.05,173.09,2.0,4.29,0.6200000000000045,1.0,1.0,171.02,0.0,0.0,0.0,0.0,0.0,0.0
174.39,171.54,173.09,7995283.62,174.25,2.0,4.29,1.1599999999999966,1.0,1.0,169.58,0.0,0.0,0.0,0.0,0.0,0.0
175.04,171.59,174.25,7750324.64,172.58,2.0,4.29,-1.6699999999999875,1.0,1.0,170.09,0.0,0.0,0.0,1.0,1.0,0.0
171.97,171.05,172.6,16028864.73,171.69,2.0,4.29,-0.9099999999999966,1.0,1.0,170.8,0.0,0.0,0.0,0.0,0.0,0.0
173.2,172.42,171.69,9551935.0,173.06,2.0,4.29,1.3700000000000045,-1.0,1.0,171.87,0.0,0.0,0.0,0.0,0.0,0.0
171.92,171.14,173.06,8177968.85,171.21,2.0,4.29,-1.8499999999999943,-1.0,-1.0,171.52,0.0,0.0,0.0,0.0,0.0,0.0
