time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2021-11-25 10:00:00,58475.25,57772.15,57799.44,1824.2,106134556.21,58023.53,direct,
2021-11-25 11:00:00,58110.86,57894.12,58023.53,556.42,32258160.22,58037.52,direct,
2021-11-25 12:00:00,58743.43,57961.5,58037.52,1390.88,81318170.37,58692.99,direct,
2021-11-25 13:00:00,58879.22,58472.77,58692.99,1536.11,90142007.48,58594.4,direct,
2021-11-25 14:00:00,58810.3,58521.49,58594.4,997.49,58484054.06,58757.14,direct,
2021-11-25 15:00:00,59168.72,58642.12,58757.14,1520.52,89535959.12,59100.33,direct,
2021-11-25 16:00:00,59437.04,58909.23,59100.33,1999.35,118291283.74,59043.19,direct,
2021-11-25 17:00:00,59289.73,59033.32,59043.19,978.23,57867366.91,59209.31,direct,
2021-11-25 18:00:00,59277.56,59070.2,59209.31,545.06,32252711.76,59148.68,direct,
2021-11-25 19:00:00,59295.48,58753.29,59148.68,811.42,47852179.36,58906.37,direct,
2021-11-25 20:00:00,59132.48,58858.84,58906.37,617.73,36444733.62,58905.57,direct,
2021-11-25 21:00:00,59081.89,58767.28,58905.57,687.95,40523310.3,58864.1,direct,
2021-11-25 22:00:00,58942.76,58586.63,58864.1,585.48,34420213.14,58938.05,direct,
2021-11-25 23:00:00,59357.07,58851.74,58938.05,902.04,53300420.71,58966.99,direct,
2021-11-26 00:00:00,59201.95,58710.01,58966.99,723.52,42670677.88,58771.55,direct,
2021-11-26 01:00:00,58935.56,58642.35,58771.55,383.46,22532486.83,58654.49,direct,
2021-11-26 02:00:00,58678.9,58212.18,58654.49,1043.25,60973185.98,58238.71,direct,
2021-11-26 03:00:00,58244.41,57914.73,58238.71,1568.21,91121333.25,57955.09,direct,
2021-11-26 04:00:00,58043.35,57720.25,57955.09,1172.22,67824670.27,57836.4,direct,
2021-11-26 05:00:00,57885.82,57519.36,57836.4,824.64,47598766.29,57871.27,direct,
2021-11-26 06:00:00,57951.96,57497.14,57871.27,1097.03,63310806.23,57617.41,direct,
2021-11-26 07:00:00,57676.09,56678.32,57617.41,3422.12,195454081.64,56991.87,direct,
2021-11-26 08:00:00,56996.12,54433.53,56991.87,10634.84,589770685.49,55224.96,direct,
2021-11-26 09:00:00,55486.56,54663.0,55224.96,3232.13,178118047.68,54897.98,direct,
2021-11-26 10:00:00,54917.87,54378.18,54897.98,3098.93,169411929.16,54426.85,direct,
2021-11-26 11:00:00,54829.25,53746.79,54426.85,4282.76,232200695.49,53753.03,direct,
2021-11-26 12:00:00,54387.38,53578.36,53753.03,3737.11,201731796.82,54312.61,direct,
2021-11-26 13:00:00,54657.81,54014.81,54312.61,2436.13,132240987.85,54614.8,direct,
2021-11-26 14:00:00,54898.82,54338.3,54614.8,2953.06,161399383.71,54705.08,direct,
2021-11-26 15:00:00,54705.08,54276.68,54705.08,3838.57,209068284.97,54384.61,direct,
2021-11-26 16:00:00,54588.0,54072.99,54384.61,3237.48,175893117.98,54327.44,direct,
2021-11-26 17:00:00,54682.66,54214.73,54327.44,2285.21,124338987.34,54268.04,direct,
2021-11-26 18:00:00,54375.55,53988.84,54268.04,2387.34,129354354.03,54113.71,direct,
2021-11-26 19:00:00,54478.7,54027.64,54113.71,2070.68,112401430.65,54390.34,direct,
2021-11-26 20:00:00,54609.35,54261.56,54390.34,1294.58,70427808.37,54557.18,direct,
2021-11-26 21:00:00,54596.01,54025.38,54557.18,1245.19,67677618.53,54025.38,direct,
2021-11-26 22:00:00,54393.74,53880.72,54025.38,1213.77,65713521.45,54097.88,direct,
2021-11-26 23:00:00,54228.91,53575.54,54097.88,1882.5,101328570.07,53788.22,direct,
2021-11-27 00:00:00,54659.14,53668.95,53788.22,1794.79,97258069.22,54131.74,direct,
2021-11-27 01:00:00,54362.82,53958.33,54131.74,1372.21,74378810.02,54205.97,direct,
2021-11-27 02:00:00,54558.44,54175.02,54205.97,1093.11,59435471.66,54436.38,direct,
2021-11-27 03:00:00,54654.58,54328.04,54436.38,940.09,51203786.71,54395.91,direct,
2021-11-27 04:00:00,54634.94,54319.72,54395.91,773.39,42155807.56,54528.92,direct,
2021-11-27 05:00:00,54582.43,54307.63,54528.92,541.97,29524525.84,54307.63,direct,
2021-11-27 06:00:00,54515.64,54257.02,54307.63,544.78,29617766.02,54281.3,direct,
2021-11-27 07:00:00,54481.56,54272.1,54281.3,326.75,17767554.25,54441.15,direct,
2021-11-27 08:00:00,55316.65,54437.42,54441.15,1338.54,73619313.31,55106.41,direct,
2021-11-27 09:00:00,55195.77,54630.51,55106.41,726.97,39892886.35,54634.97,direct,
2021-11-27 10:00:00,54929.63,54346.55,54634.97,686.21,37500144.57,54772.51,direct,
2021-11-27 11:00:00,54998.58,54577.71,54772.51,414.93,22735267.85,54652.16,direct,
2021-11-27 12:00:00,54861.37,54552.79,54652.16,417.73,22850552.08,54761.97,direct,
2021-11-27 13:00:00,55241.53,54707.54,54761.97,653.21,35949287.29,55047.99,direct,
2021-11-27 14:00:00,55260.71,54748.08,55047.99,732.97,40309785.55,54763.97,direct,
2021-11-27 15:00:00,55041.44,54661.05,54763.97,563.28,30911726.03,54949.17,direct,
2021-11-27 16:00:00,55251.05,54873.12,54949.17,650.22,35825730.04,54959.38,direct,
2021-11-27 17:00:00,55156.19,54886.93,54959.38,572.38,31472933.78,54949.94,direct,
2021-11-27 18:00:00,55084.73,54721.75,54949.94,548.34,30091079.9,55023.28,direct,
2021-11-27 19:00:00,55044.21,54896.76,55023.28,375.38,20637381.89,54989.02,direct,
2021-11-27 20:00:00,55101.59,54191.65,54989.02,1172.15,63937056.11,54316.98,direct,
2021-11-27 21:00:00,54703.96,54062.42,54316.98,1032.58,56066993.49,54595.78,direct,
2021-11-27 22:00:00,54993.38,54568.46,54595.78,539.27,29532300.5,54887.06,direct,
2021-11-27 23:00:00,54929.71,54411.39,54887.06,693.52,37911312.45,54805.03,direct,
2021-11-28 00:00:00,54852.86,54319.54,54805.03,821.54,44885114.49,54738.16,direct,
2021-11-28 01:00:00,54772.53,54174.83,54738.16,611.37,33269199.11,54270.59,direct,
2021-11-28 02:00:00,54407.09,53767.95,54270.59,1490.6,80602834.6,54391.21,direct,
2021-11-28 03:00:00,54473.78,54085.42,54391.21,573.12,31109390.96,54165.31,direct,
2021-11-28 04:00:00,54241.73,53993.72,54165.31,477.13,25814803.44,54084.16,direct,
2021-11-28 05:00:00,54423.8,54033.73,54084.16,498.34,27047817.03,54418.05,direct,
2021-11-28 06:00:00,54627.29,54239.72,54418.05,382.26,20817860.57,54540.99,direct,
2021-11-28 07:00:00,54662.79,54450.24,54540.99,292.82,15969069.55,54571.47,direct,
2021-11-28 08:00:00,54717.23,54287.41,54571.47,343.7,18716965.12,54437.77,direct,
2021-11-28 09:00:00,54501.32,54186.83,54437.77,327.94,17813105.41,54375.94,direct,
2021-11-28 10:00:00,54960.79,54235.39,54375.94,600.73,32828805.89,54771.33,direct,
2021-11-28 11:00:00,54907.9,54492.59,54771.33,454.69,24866621.54,54541.27,direct,
2021-11-28 12:00:00,54661.88,54330.01,54541.27,354.97,19330557.15,54398.85,direct,
2021-11-28 13:00:00,54433.16,54256.16,54398.85,339.44,18439286.42,54321.39,direct,
2021-11-28 14:00:00,54571.58,54093.99,54321.39,505.13,27440690.97,54404.54,direct,
2021-11-28 15:00:00,54468.71,54222.74,54404.54,367.85,19989357.59,54344.99,direct,
2021-11-28 16:00:00,54398.41,54008.58,54344.99,765.14,41435687.03,54225.2,direct,
2021-11-28 17:00:00,54318.76,53842.15,54225.2,697.81,37701789.79,53933.05,direct,
2021-11-28 18:00:00,54202.61,53436.05,53933.05,2090.72,112380096.76,54154.33,direct,
2021-11-28 19:00:00,54940.39,54107.32,54154.33,1367.76,74690858.51,54664.21,direct,
2021-11-28 20:00:00,55190.39,54663.58,54664.21,979.1,53776956.5,54975.21,direct,
2021-11-28 21:00:00,56427.46,54929.91,54975.21,2276.6,127039600.94,56348.27,direct,
2021-11-28 22:00:00,56759.75,56087.02,56348.27,2008.6,113441186.54,56096.08,direct,
2021-11-28 23:00:00,57475.26,56094.2,56096.08,2934.99,167586990.65,57331.41,direct,
2021-11-29 00:00:00,57978.62,57198.89,57331.41,2982.77,171857681.47,57826.03,direct,
2021-11-29 01:00:00,58267.05,57577.13,57826.03,1776.37,102751959.15,57701.26,direct,
2021-11-29 02:00:00,57754.91,57342.0,57701.26,940.63,54154748.8,57356.62,direct,
2021-11-29 03:00:00,57466.17,57248.78,57356.62,702.94,40324529.97,57402.42,direct,
2021-11-29 04:00:00,57691.44,57307.4,57402.42,917.2,52742532.62,57313.41,direct,
2021-11-29 05:00:00,57447.86,57281.92,57313.41,776.11,44505912.98,57397.75,direct,
2021-11-29 06:00:00,57568.0,57396.88,57397.75,711.78,40914262.01,57487.4,direct,
2021-11-29 07:00:00,57734.84,57459.5,57487.4,672.41,38737161.8,57572.02,direct,
2021-11-29 08:00:00,57684.16,57278.11,57572.02,554.47,31834409.13,57314.09,direct,
2021-11-29 09:00:00,57453.66,56752.37,57314.09,1215.04,69362768.13,56928.56,direct,
2021-11-29 10:00:00,57432.32,56875.92,56928.56,1673.41,95619004.24,57228.67,direct,
2021-11-29 11:00:00,57337.7,56945.01,57228.67,556.47,31807006.26,56949.72,direct,
2021-11-29 12:00:00,57150.7,56905.16,56949.72,1032.11,58844478.05,56956.9,direct,
2021-11-29 13:00:00,57545.45,56924.73,56956.9,1265.88,72464563.29,57350.97,direct,
2021-11-29 14:00:00,57449.34,57003.24,57350.97,920.26,52619719.72,57085.56,direct,
2021-11-29 15:00:00,57173.27,56898.73,57085.56,1165.61,66470685.22,57170.39,direct,
2021-11-29 16:00:00,57527.75,57067.27,57170.39,1131.17,64779515.43,57495.53,direct,
2021-11-29 17:00:00,58808.35,57479.07,57495.53,3023.29,176367272.62,58674.23,direct,
2021-11-29 18:00:00,58898.57,58562.76,58674.23,1430.22,83956032.16,58700.53,direct,
2021-11-29 19:00:00,58716.88,57848.96,58700.53,1867.68,108817486.61,57906.95,direct,
2021-11-29 20:00:00,58298.11,57773.54,57906.95,1464.55,85023658.54,58096.19,direct,
2021-11-29 21:00:00,58456.9,58060.83,58096.19,976.09,56890197.91,58317.36,direct,
2021-11-29 22:00:00,58422.41,58097.85,58317.36,638.72,37199221.42,58120.9,direct,
2021-11-29 23:00:00,58147.4,57752.17,58120.9,896.61,51960908.32,57839.55,direct,
2021-11-30 00:00:00,58007.29,57600.86,57839.55,977.16,56445589.54,57754.72,direct,
2021-11-30 01:00:00,57832.78,57126.9,57754.72,1946.26,111722604.43,57357.99,direct,
2021-11-30 02:00:00,57580.43,57319.02,57357.99,908.77,52207390.04,57413.83,direct,
2021-11-30 03:00:00,57464.05,56842.52,57413.83,1188.79,67911134.98,57150.63,direct,
2021-11-30 04:00:00,57326.44,57053.64,57150.63,765.7,43805762.61,57246.09,direct,
2021-11-30 05:00:00,57331.18,56317.34,57246.09,1916.67,108732562.69,56352.01,direct,
2021-11-30 06:00:00,56617.65,55931.33,56352.01,1858.44,104534377.4,56598.74,direct,
2021-11-30 07:00:00,56814.98,56280.01,56598.74,955.75,54022535.02,56549.97,direct,
2021-11-30 08:00:00,57401.48,56306.77,56549.97,1640.85,93227790.66,56847.66,direct,
2021-11-30 09:00:00,56977.73,56391.09,56847.66,1182.52,66963557.7,56784.82,direct,
2021-11-30 10:00:00,57270.91,56638.16,56784.82,1068.45,60865613.53,57198.35,direct,
2021-11-30 11:00:00,57756.91,56988.74,57198.35,1585.19,91069114.76,57672.59,direct,
2021-11-30 12:00:00,58329.58,57668.43,57672.59,1606.43,93280188.67,57883.37,direct,
2021-11-30 13:00:00,58383.37,57703.29,57883.37,2290.51,133104785.16,58367.9,direct,
2021-11-30 14:00:00,58588.43,58112.77,58367.9,2416.52,140962207.42,58434.97,direct,
2021-11-30 15:00:00,59226.33,57423.82,58434.97,5139.3,301009619.37,57426.43,direct,
2021-11-30 16:00:00,57767.86,56596.44,57426.43,4646.73,265598820.58,56787.45,direct,
2021-11-30 17:00:00,57635.56,56549.42,56787.45,2539.42,144926249.8,57431.13,direct,
2021-11-30 18:00:00,58399.9,57278.8,57431.13,1807.85,104435617.68,58368.74,direct,
2021-11-30 19:00:00,58385.04,57474.15,58368.74,1532.96,88660970.83,57685.31,direct,
2021-11-30 20:00:00,57802.51,57281.49,57685.31,1047.12,60232533.15,57490.54,direct,
2021-11-30 21:00:00,57799.37,56899.39,57490.54,1057.38,60626810.98,57135.14,direct,
2021-11-30 22:00:00,57551.12,57065.92,57135.14,549.38,31494133.7,57333.82,direct,
2021-11-30 23:00:00,57439.18,56835.21,57333.82,838.72,47904502.62,56975.35,direct,
2021-12-01 00:00:00,57712.01,56709.23,56975.35,1263.35,72382389.65,57621.66,direct,
2021-12-01 01:00:00,57621.89,56988.69,57621.66,1182.36,67677908.98,57049.09,direct,
2021-12-01 02:00:00,57387.2,56857.72,57049.09,1186.07,67689347.43,57305.64,direct,
2021-12-01 03:00:00,57432.82,57042.19,57305.64,1370.25,78448744.15,57407.34,direct,
2021-12-01 04:00:00,57452.69,57033.44,57407.34,1124.99,64376454.1,57100.03,direct,
2021-12-01 05:00:00,57162.43,56788.27,57100.03,1038.36,59124578.17,56823.98,direct,
2021-12-01 06:00:00,57130.13,56715.83,56823.98,925.19,52688440.08,56974.25,direct,
2021-12-01 07:00:00,57327.91,56863.05,56974.25,1233.75,70495054.3,57169.38,direct,
2021-12-01 08:00:00,57851.44,56863.93,57169.38,2238.66,128240428.38,56935.98,direct,
2021-12-01 09:00:00,57197.5,56769.43,56935.98,1157.5,65981513.98,57144.92,direct,
2021-12-01 10:00:00,57212.91,56897.87,57144.92,884.14,50454456.17,57014.22,direct,
2021-12-01 11:00:00,57274.38,56837.03,57014.22,761.03,43377564.28,57193.03,direct,
2021-12-01 12:00:00,57425.33,57079.72,57193.03,770.87,44128240.73,57143.0,direct,
2021-12-01 13:00:00,57966.45,57115.31,57143.0,1265.4,72914125.15,57717.11,direct,
2021-12-01 14:00:00,58778.6,57708.2,57717.11,2637.58,153933788.15,58607.85,direct,
2021-12-01 15:00:00,58879.3,58354.96,58607.85,1660.41,97314754.1,58673.98,direct,
2021-12-01 16:00:00,59096.53,58461.76,58673.98,1795.73,105657778.47,58494.22,direct,
2021-12-01 17:00:00,58625.25,58030.48,58494.22,1349.57,78799736.34,58049.43,direct,
2021-12-01 18:00:00,58133.36,57445.99,58049.43,1834.44,105958119.05,57497.98,direct,
2021-12-01 19:00:00,57726.34,57032.66,57497.98,2617.84,150064097.24,57469.54,direct,
2021-12-01 20:00:00,57492.74,56666.38,57469.54,2550.38,145374726.12,56795.48,direct,
2021-12-01 21:00:00,57054.28,56505.99,56795.48,2314.7,131413801.19,57027.72,direct,
2021-12-01 22:00:00,57182.3,56674.63,57027.72,1908.22,108726527.41,57098.36,direct,
2021-12-01 23:00:00,57276.2,57038.65,57098.36,1007.44,57601497.35,57227.97,direct,
2021-12-02 00:00:00,57230.48,56733.36,57227.97,862.17,49135919.97,57035.26,direct,
2021-12-02 01:00:00,57409.48,56838.71,57035.26,918.41,52502057.31,57264.36,direct,
2021-12-02 02:00:00,57273.84,56898.04,57264.36,1215.69,69361153.14,57000.46,direct,
2021-12-02 03:00:00,57000.61,55850.4,57000.46,3259.17,183349466.22,56357.27,direct,
2021-12-02 04:00:00,56722.66,56280.97,56357.27,1646.03,93108042.75,56554.84,direct,
2021-12-02 05:00:00,57007.3,56530.91,56554.84,1892.71,107543844.43,56958.81,direct,
2021-12-02 06:00:00,56958.81,56436.5,56958.81,881.16,49930457.37,56702.58,direct,
2021-12-02 07:00:00,56995.87,56639.01,56702.58,1546.52,87834391.85,56857.74,direct,
2021-12-02 08:00:00,57226.19,56801.62,56857.74,1399.05,79772428.29,57008.18,direct,
2021-12-02 09:00:00,57136.35,56637.13,57008.18,565.15,32150866.36,56743.72,direct,
2021-12-02 10:00:00,56839.97,56481.7,56743.72,1103.87,62449793.8,56578.57,direct,
2021-12-02 11:00:00,56636.75,56141.42,56578.57,1537.86,86698147.24,56366.26,direct,
2021-12-02 12:00:00,56625.88,56100.99,56366.26,916.59,51669843.78,56569.06,direct,
2021-12-02 13:00:00,56653.44,56141.11,56569.06,857.2,48328348.98,56508.67,direct,
2021-12-02 14:00:00,57215.95,56382.03,56508.67,1214.58,69046112.74,57103.81,direct,
2021-12-02 15:00:00,57381.78,56178.3,57103.81,1855.64,105199041.36,56536.66,direct,
2021-12-02 16:00:00,56749.52,56079.93,56536.66,1440.32,81126559.06,56377.1,direct,
2021-12-02 17:00:00,56695.0,56322.68,56377.1,1251.71,70759075.44,56615.02,direct,
2021-12-02 18:00:00,56766.88,56172.93,56615.02,1098.82,62017085.09,56745.86,direct,
2021-12-02 19:00:00,56966.8,56550.02,56745.86,1210.81,68750463.58,56651.1,direct,
2021-12-02 20:00:00,57266.45,56593.36,56651.1,1505.34,85824271.24,57056.06,direct,
2021-12-02 21:00:00,57074.57,56830.36,57056.06,620.74,35347799.92,56900.82,direct,
2021-12-02 22:00:00,56942.53,56655.68,56900.82,697.9,39644419.13,56887.8,direct,
2021-12-02 23:00:00,56939.96,56411.36,56887.8,717.25,40621386.32,56522.76,direct,
2021-12-03 00:00:00,56797.73,56474.65,56522.76,572.15,32394877.16,56585.93,direct,
2021-12-03 01:00:00,56750.73,56438.86,56585.93,469.93,26580687.17,56554.49,direct,
2021-12-03 02:00:00,56614.57,56124.03,56554.49,982.0,55331968.76,56286.44,direct,
2021-12-03 03:00:00,56576.07,56145.85,56286.44,813.45,45875989.89,56370.77,direct,
2021-12-03 04:00:00,56725.7,56310.96,56370.77,801.8,45352764.49,56626.06,direct,
2021-12-03 05:00:00,57059.31,56465.13,56626.06,917.09,52030737.93,56771.35,direct,
2021-12-03 06:00:00,57006.07,56738.71,56771.35,520.72,29617223.59,56897.1,direct,
2021-12-03 07:00:00,56990.52,56699.63,56897.1,466.12,26502469.47,56786.69,direct,
2021-12-03 08:00:00,56851.35,56495.3,56786.69,396.07,22438797.97,56623.05,direct,
2021-12-03 09:00:00,56892.84,56486.4,56623.05,409.51,23202875.34,56868.76,direct,
2021-12-03 10:00:00,57355.28,56757.42,56868.76,1135.45,64835125.51,56900.73,direct,
2021-12-03 11:00:00,57198.89,56873.0,56900.73,562.16,32053001.0,57031.9,direct,
2021-12-03 12:00:00,57234.71,56806.67,57031.9,677.16,38588561.53,56841.83,direct,
2021-12-03 13:00:00,57639.15,56802.13,56841.83,1899.38,108579307.72,56916.7,direct,
2021-12-03 14:00:00,56967.37,56206.45,56916.7,1869.79,105793078.27,56268.61,direct,
2021-12-03 15:00:00,56365.88,55784.44,56268.61,2405.43,134913948.7,56042.1,direct,
2021-12-03 16:00:00,56042.1,54939.02,56042.1,4249.48,235197276.88,54987.7,direct,
2021-12-03 17:00:00,55100.73,54646.78,54987.7,2664.24,146276208.25,55010.59,direct,
2021-12-03 18:00:00,55164.89,54496.17,55010.59,1852.82,101681010.48,54889.88,direct,
2021-12-03 19:00:00,54897.08,53776.63,54889.88,3825.48,207466192.2,53903.34,direct,
2021-12-03 20:00:00,54015.06,52493.23,53903.34,11790.11,624954101.14,53462.57,direct,
2021-12-03 21:00:00,54042.37,53362.64,53462.57,2773.17,149206501.93,53659.5,direct,
2021-12-03 22:00:00,53744.47,53205.49,53659.5,1564.63,83692002.59,53443.0,direct,
2021-12-03 23:00:00,53857.31,53406.22,53443.0,1285.03,68933045.61,53663.25,direct,
2021-12-04 00:00:00,53871.2,53050.1,53663.25,1681.49,89978910.06,53084.86,direct,
2021-12-04 01:00:00,53218.39,52673.04,53084.86,1824.65,96554488.35,53008.98,direct,
2021-12-04 02:00:00,53136.97,52761.76,53008.98,1142.14,60506497.91,53109.29,direct,
2021-12-04 03:00:00,53135.1,52084.46,53109.29,1617.31,84962955.66,52085.62,direct,
2021-12-04 04:00:00,52636.21,49731.5,52085.62,7575.08,385013335.39,49989.66,direct,
2021-12-04 05:00:00,50254.42,43563.07,49989.66,24024.79,1134238663.85,47570.39,direct,
2021-12-04 06:00:00,48652.7,47155.74,47570.39,6786.49,323810575.96,47615.87,direct,
2021-12-04 07:00:00,47651.58,46677.49,47615.87,3954.02,186665291.7,47290.6,direct,
2021-12-04 08:00:00,47961.88,47094.81,47290.6,2848.73,135595903.3,47579.27,direct,
2021-12-04 09:00:00,47746.12,47388.1,47579.27,1910.81,90801736.12,47556.81,direct,
2021-12-04 10:00:00,47651.55,46912.16,47556.81,2206.94,104538602.16,47483.54,direct,
2021-12-04 11:00:00,47483.54,46221.19,47483.54,2322.7,108690734.57,46590.52,direct,
2021-12-04 12:00:00,47617.86,46587.25,46590.52,3060.93,144571761.19,47146.1,direct,
2021-12-04 13:00:00,47501.46,46855.58,47146.1,2958.02,139709862.72,47459.19,direct,
2021-12-04 14:00:00,47915.05,47340.73,47459.19,3722.29,177281519.56,47895.62,direct,
2021-12-04 15:00:00,48600.03,47840.18,47895.62,4163.41,201201858.12,48284.63,direct,
2021-12-04 16:00:00,48536.72,47880.97,48284.63,3828.3,184451195.1,47913.53,direct,
2021-12-04 17:00:00,48412.48,47876.69,47913.53,1866.97,89738640.54,48329.2,direct,
2021-12-04 18:00:00,48918.03,48233.0,48329.2,2437.69,118515626.54,48917.28,direct,
2021-12-04 19:00:00,49487.56,48699.11,48917.28,2953.11,145453093.46,49337.93,direct,
2021-12-04 20:00:00,49525.9,49044.22,49337.93,1918.37,94699110.59,49305.98,direct,
2021-12-04 21:00:00,49397.71,48571.97,49305.98,1380.78,67592305.4,48770.35,direct,
2021-12-04 22:00:00,49344.99,48683.69,48770.35,1406.59,68879327.77,49257.86,direct,
2021-12-04 23:00:00,49524.7,48903.64,49257.86,1663.89,81896561.54,49243.39,direct,
2021-12-05 00:00:00,49724.28,48403.53,49243.39,2575.01,126592407.56,49027.99,direct,
2021-12-05 01:00:00,49279.68,48743.53,49027.99,1106.79,54274854.9,49102.57,direct,
2021-12-05 02:00:00,49173.73,48884.22,49102.57,833.82,40880939.3,49131.21,direct,
2021-12-05 03:00:00,49442.66,48931.22,49131.21,998.36,49176609.0,49254.58,direct,
2021-12-05 04:00:00,49314.39,48923.33,49254.58,838.52,41160710.31,49020.37,direct,
2021-12-05 05:00:00,49517.03,48953.12,49020.37,966.15,47624200.17,49498.74,direct,
2021-12-05 06:00:00,49686.11,49334.67,49498.74,1701.94,84260638.07,49587.18,direct,
2021-12-05 07:00:00,49764.31,49340.3,49587.18,1418.84,70380452.54,49402.82,direct,
2021-12-05 08:00:00,49666.62,49261.37,49402.82,1070.18,52975607.24,49573.54,direct,
2021-12-05 09:00:00,49579.35,48837.7,49573.54,1651.1,81205184.88,49098.37,direct,
2021-12-05 10:00:00,49509.57,48961.82,49098.37,1514.78,74698693.08,49361.95,direct,
2021-12-05 11:00:00,49481.74,49100.49,49361.95,1370.0,67605286.94,49365.11,direct,
2021-12-05 12:00:00,49761.62,49163.75,49365.11,1672.62,82855275.09,49465.45,direct,
2021-12-05 13:00:00,49538.35,49242.05,49465.45,1860.6,91920346.04,49408.71,direct,
2021-12-05 14:00:00,49437.52,48896.06,49408.71,2273.42,111639916.42,49023.13,direct,
2021-12-05 15:00:00,49178.17,47840.63,49023.13,3927.05,189795214.41,48012.04,direct,
2021-12-05 16:00:00,48770.36,47984.76,48012.04,2722.89,132038992.21,48562.9,direct,
2021-12-05 17:00:00,49375.73,48464.96,48562.9,2393.75,117343984.45,49353.58,direct,
2021-12-05 18:00:00,49405.29,49165.21,49353.58,1791.94,88293416.3,49182.09,direct,
2021-12-05 19:00:00,49221.34,48400.23,49182.09,2310.16,112644768.85,48980.94,direct,
2021-12-05 20:00:00,49103.28,48619.88,48980.94,1674.32,81903088.61,48927.81,direct,
2021-12-05 21:00:00,49290.52,48601.93,48927.81,1654.94,81026760.39,49241.65,direct,
2021-12-05 22:00:00,49332.76,48887.29,49241.65,1579.56,77597029.38,49325.96,direct,
2021-12-05 23:00:00,49587.99,49101.66,49325.96,2357.53,116388773.2,49465.5,direct,
2021-12-06 00:00:00,49511.72,48511.54,49465.5,2033.47,99444689.73,48833.23,direct,
2021-12-06 01:00:00,49071.23,48356.54,48833.23,2082.4,101463568.44,48890.86,direct,
