time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2017-05-05 03:00:00,95.49,92.62,92.9,58985.34,5597539.01,94.9,multiply,BTC
2017-05-05 04:00:00,97.54,95.73,95.99,33786.06,3318520.62,96.5,direct,
2017-05-05 05:00:00,94.75,93.16,93.96,54497.63,5103848.68,93.65,multiply,BTC
2017-05-05 06:00:00,96.76,94.37,96.28,22430.1,2153408.87,95.75,direct,
2017-05-05 07:00:00,94.02,92.1,93.71,44306.08,4128580.74,93.18,multiply,BTC
2017-05-05 08:00:00,95.56,94.32,95.36,27154.75,2641482.39,95.14,direct,
2017-05-05 09:00:00,96.68,95.2,95.14,29741.66,2925368.43,96.37,direct,
2017-05-05 10:00:00,97.01,95.28,96.37,28281.64,2750038.86,95.93,direct,
2017-05-05 11:00:00,96.5,94.88,95.93,22732.7,2196049.41,95.82,direct,
2017-05-05 12:00:00,95.92,92.83,94.38,76927.91,7297537.95,94.86,multiply,BTC
2017-05-05 13:00:00,96.43,94.82,94.85,19411.72,1867789.2,95.89,direct,
2017-05-05 14:00:00,96.04,95.01,95.89,21875.61,2110155.17,95.44,direct,
2017-05-05 15:00:00,96.55,92.16,93.96,136740.53,12947769.06,94.69,multiply,BTC
2017-05-05 16:00:00,92.94,84.83,94.69,145540.47,12559358.88,86.29,multiply,BTC
2017-05-05 17:00:00,93.18,87.16,88.08,82206.01,7488922.51,92.01,direct,
2017-05-05 18:00:00,89.32,86.29,89.6,87103.42,7757313.71,89.06,multiply,BTC
2017-05-05 19:00:00,91.24,88.27,90.75,31529.53,2847185.68,88.89,direct,
2017-05-05 20:00:00,90.59,87.63,88.89,43409.06,3873877.04,89.79,direct,
2017-05-05 21:00:00,91.62,89.55,89.79,19351.88,1753918.33,91.49,direct,
2017-05-05 22:00:00,94.03,91.47,91.49,28820.54,2689405.97,92.86,direct,
2017-05-05 23:00:00,93.02,90.07,92.86,23066.33,2105619.88,91.09,direct,
2017-05-06 00:00:00,93.05,90.87,91.09,11509.78,1064682.2,92.5,direct,
2017-05-06 01:00:00,95.16,92.28,92.5,21354.2,2003485.37,94.53,direct,
2017-05-06 02:00:00,94.78,93.67,94.53,11032.54,1042755.08,93.93,direct,
2017-05-06 03:00:00,94.64,93.62,93.93,14352.8,1352864.42,93.77,direct,
2017-05-06 04:00:00,90.61,89.49,91.19,16211.77,1465561.99,90.4,multiply,BTC
2017-05-06 05:00:00,93.16,91.47,93.72,11904.42,1103780.13,91.55,direct,
2017-05-06 06:00:00,90.07,87.18,90.0,33521.77,2944305.61,87.83,multiply,BTC
2017-05-06 07:00:00,89.76,87.93,87.83,30345.19,2705897.15,89.17,multiply,BTC
2017-05-06 08:00:00,89.75,88.45,89.17,20878.39,1854718.48,88.83,multiply,BTC
2017-05-06 09:00:00,90.06,88.68,88.83,19156.58,1721639.7,89.87,multiply,BTC
2017-05-06 10:00:00,92.18,90.91,91.1,11321.33,1041140.1,91.18,direct,
2017-05-06 11:00:00,91.41,89.77,89.89,26744.04,2431476.12,90.92,multiply,BTC
2017-05-06 12:00:00,93.17,91.9,92.45,11024.2,1022712.65,92.74,direct,
2017-05-06 13:00:00,94.79,93.16,92.74,15003.67,1407990.01,94.16,direct,
2017-05-06 14:00:00,94.44,91.84,94.16,17963.8,1669505.68,92.62,direct,
2017-05-06 15:00:00,91.48,87.86,90.81,79568.99,7255710.2,91.19,multiply,BTC
2017-05-06 16:00:00,93.62,92.55,92.37,17563.94,1635015.52,92.89,direct,
2017-05-06 17:00:00,93.71,92.87,92.89,14194.07,1326979.62,93.53,direct,
2017-05-06 18:00:00,93.86,93.1,93.53,12967.43,1213422.83,93.53,direct,
2017-05-06 19:00:00,94.01,93.03,93.53,13384.56,1252835.53,93.92,direct,
2017-05-06 20:00:00,94.07,93.38,93.92,12965.53,1217014.89,93.67,direct,
2017-05-06 21:00:00,94.09,93.14,93.67,22120.37,2085438.99,93.68,direct,
2017-05-06 22:00:00,94.4,93.13,93.68,18236.95,1720934.33,93.78,direct,
2017-05-06 23:00:00,94.35,92.78,92.1,26647.04,2503710.52,93.96,multiply,BTC
2017-05-07 00:00:00,95.6,94.0,94.9,15003.85,1430082.98,94.49,direct,
2017-05-07 01:00:00,93.32,92.19,94.49,13876.15,1290628.25,92.52,direct,
2017-05-07 02:00:00,95.44,93.8,92.52,17028.8,1611150.91,94.61,direct,
2017-05-07 03:00:00,94.77,93.85,94.61,13588.59,1284280.03,94.32,direct,
2017-05-07 04:00:00,94.47,93.95,94.32,14312.26,1350793.99,94.05,direct,
2017-05-07 05:00:00,92.87,91.85,92.45,12389.37,1146801.33,92.56,multiply,BTC
2017-05-07 06:00:00,94.4,93.81,93.79,7935.65,747202.15,93.9,direct,
2017-05-07 07:00:00,94.63,93.87,93.9,7397.18,697794.3,94.15,direct,
2017-05-07 08:00:00,92.5,91.27,91.81,26836.33,2453408.42,91.42,multiply,BTC
2017-05-07 09:00:00,92.71,91.57,91.42,20274.3,1875244.95,92.49,multiply,BTC
2017-05-07 10:00:00,92.93,91.82,92.49,25724.71,2381123.32,92.56,multiply,BTC
2017-05-07 11:00:00,93.02,92.2,92.56,18956.68,1761567.69,92.93,multiply,BTC
2017-05-07 12:00:00,94.63,93.02,92.93,54130.0,5095766.08,94.14,multiply,BTC
2017-05-07 13:00:00,95.44,93.38,94.14,72786.83,6872735.93,94.42,multiply,BTC
2017-05-07 14:00:00,93.69,92.8,94.42,34677.36,3240652.28,93.45,multiply,BTC
2017-05-07 15:00:00,94.39,92.72,93.45,38880.14,3637631.16,93.56,multiply,BTC
2017-05-07 16:00:00,95.06,93.55,93.56,30416.07,2888890.59,94.98,multiply,BTC
2017-05-07 17:00:00,96.33,94.28,94.98,36706.02,3468047.65,94.48,multiply,BTC
2017-05-07 18:00:00,96.53,95.79,95.51,16130.77,1551267.43,96.11,direct,
2017-05-07 19:00:00,94.78,93.17,94.17,36991.72,3453879.46,93.37,multiply,BTC
2017-05-07 20:00:00,94.18,92.17,93.37,44912.14,4162395.54,92.68,multiply,BTC
2017-05-07 21:00:00,93.14,90.6,92.68,50000.35,4563275.24,91.26,multiply,BTC
2017-05-07 22:00:00,91.69,53.13,92.71,107244.81,8140871.52,57.66,direct,
2017-05-07 23:00:00,89.96,44.87,57.66,138433.8,9820272.08,89.04,direct,
2017-05-08 00:00:00,91.85,88.67,90.01,59337.73,5284519.88,89.06,multiply,BTC
2017-05-08 01:00:00,91.2,88.68,89.06,57129.22,5184053.78,90.74,multiply,BTC
2017-05-08 02:00:00,92.83,90.56,91.48,21340.27,1970535.72,91.83,direct,
2017-05-08 03:00:00,91.73,88.43,91.01,60424.78,5370162.28,88.87,multiply,BTC
2017-05-08 04:00:00,91.26,87.85,88.87,55267.42,4912394.9,88.88,multiply,BTC
2017-05-08 05:00:00,90.35,83.94,88.88,182833.66,15655659.87,85.63,multiply,BTC
2017-05-08 06:00:00,88.21,84.64,85.63,85574.83,7523787.58,87.92,multiply,BTC
2017-05-08 07:00:00,88.75,87.71,87.92,39794.17,3515280.02,88.34,multiply,BTC
2017-05-08 08:00:00,88.79,87.13,88.34,41100.31,3645874.1,88.71,multiply,BTC
2017-05-08 09:00:00,89.72,88.26,88.71,33932.39,3011175.25,88.74,multiply,BTC
2017-05-08 10:00:00,89.35,87.83,88.74,23146.41,2063807.98,89.16,multiply,BTC
2017-05-08 11:00:00,89.29,87.6,89.16,29785.35,2620696.1,87.99,multiply,BTC
2017-05-08 12:00:00,89.44,87.35,89.23,32009.92,2862367.8,88.23,direct,
2017-05-08 13:00:00,88.41,80.91,88.23,58065.16,5024991.07,86.64,direct,
2017-05-08 14:00:00,91.61,86.63,86.64,47362.61,4261006.33,89.66,direct,
2017-05-08 15:00:00,89.27,87.23,88.05,36323.0,3235729.5,89.08,multiply,BTC
2017-05-08 16:00:00,89.45,88.27,89.08,30816.44,2742880.59,89.01,multiply,BTC
2017-05-08 17:00:00,90.37,88.61,89.01,28475.96,2525012.24,88.67,multiply,BTC
2017-05-08 18:00:00,91.07,89.18,89.5,14514.33,1310924.7,89.94,direct,
2017-05-08 19:00:00,89.05,87.9,88.63,33281.53,2949861.59,88.63,multiply,BTC
2017-05-08 20:00:00,90.19,86.56,88.63,66212.0,5807262.03,87.71,multiply,BTC
2017-05-08 21:00:00,88.34,85.48,87.71,58693.65,5174499.93,88.16,multiply,BTC
2017-05-08 22:00:00,89.1,87.87,88.16,35901.62,3161709.86,88.07,multiply,BTC
2017-05-08 23:00:00,89.62,86.74,88.07,65686.89,5711760.66,86.95,multiply,BTC
2017-05-09 00:00:00,89.59,86.05,86.95,56578.54,4956044.28,87.6,multiply,BTC
2017-05-09 01:00:00,89.13,86.76,87.6,61298.06,5377624.64,87.73,multiply,BTC
2017-05-09 02:00:00,89.28,83.7,87.73,84444.37,7093659.28,84.0,multiply,BTC
2017-05-09 03:00:00,87.93,85.89,86.42,35064.06,3035024.45,85.91,direct,
2017-05-09 04:00:00,87.32,82.92,84.94,63732.01,5409212.36,84.87,multiply,BTC
2017-05-09 05:00:00,86.44,83.32,84.87,78998.15,6813908.58,86.25,multiply,BTC
2017-05-09 06:00:00,86.09,83.06,86.25,39387.97,3277381.63,83.21,multiply,BTC
2017-05-09 07:00:00,84.26,75.59,83.21,168269.9,12856207.31,76.4,multiply,BTC
2017-05-09 08:00:00,82.92,76.71,76.4,143104.69,11275920.18,78.79,multiply,BTC
2017-05-09 09:00:00,79.31,67.08,78.79,270437.02,19994583.02,73.93,multiply,BTC
2017-05-09 10:00:00,80.84,72.5,73.93,163471.28,13056295.8,79.87,multiply,BTC
2017-05-09 11:00:00,81.56,78.0,79.87,86234.64,6845002.73,79.38,multiply,BTC
2017-05-09 12:00:00,83.37,78.8,79.38,96337.17,8015400.52,83.2,multiply,BTC
2017-05-09 13:00:00,85.66,82.95,83.2,57142.71,4832038.65,84.56,multiply,BTC
2017-05-09 14:00:00,87.31,84.07,86.18,17722.07,1519017.89,84.91,direct,
2017-05-09 15:00:00,84.1,80.99,84.12,73659.23,6145126.89,83.43,multiply,BTC
2017-05-09 16:00:00,85.58,83.04,83.43,64570.3,5495944.01,85.12,multiply,BTC
2017-05-09 17:00:00,86.98,83.31,85.12,49929.68,4176961.93,83.66,multiply,BTC
2017-05-09 18:00:00,84.89,82.42,83.66,62003.3,5197054.45,83.82,multiply,BTC
2017-05-09 19:00:00,86.05,82.98,83.82,59156.03,5048126.93,85.34,multiply,BTC
2017-05-09 20:00:00,87.43,81.95,85.34,83988.04,7186723.04,85.57,multiply,BTC
2017-05-09 21:00:00,89.32,84.9,85.57,150535.85,13076333.22,86.87,multiply,BTC
2017-05-09 22:00:00,88.73,85.59,86.87,91971.29,7933042.04,86.26,multiply,BTC
2017-05-09 23:00:00,87.56,84.05,87.8,26159.94,2263236.62,86.04,direct,
2017-05-10 00:00:00,86.96,85.34,86.04,15921.24,1376229.52,86.07,direct,
2017-05-10 01:00:00,86.33,84.94,85.11,15144.33,1300923.24,85.9,multiply,BTC
2017-05-10 02:00:00,85.95,84.8,85.9,28858.67,2461591.07,85.3,multiply,BTC
2017-05-10 03:00:00,88.59,83.91,85.3,59597.67,5257380.91,88.21,multiply,BTC
2017-05-10 04:00:00,90.21,87.48,88.21,50316.67,4426568.74,87.97,multiply,BTC
2017-05-10 05:00:00,88.62,85.84,87.97,38657.39,3351853.03,86.71,multiply,BTC
2017-05-10 06:00:00,87.19,85.57,86.71,20354.23,1766088.41,86.77,multiply,BTC
2017-05-10 07:00:00,87.28,85.55,86.77,31986.16,2773300.47,86.7,multiply,BTC
