high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,realbody,trend1,trend2,MorningStar,MorningStar_good,MorningStar_bad,EveningStar,EveningStar_good,EveningStar_bad
162.37,159.67,160.57,121948.75,19674681.66,161.65,direct,,1.0800000000000125,1.0,1.0,2.0,0,1,0.0,0,0
163.09,160.29,161.65,99074.91,16050233.29,162.36,direct,,0.710000000000008,1.0,1.0,0.0,0,0,0.0,0,0
165.09,162.28,162.36,107578.18,17622272.05,163.6,direct,,1.2399999999999807,1.0,1.0,0.0,0,0,0.0,0,0
166.64,163.48,163.6,100589.33,16624613.81,166.32,direct,,2.719999999999999,1.0,1.0,0.0,0,0,0.0,0,0
168.5,166.32,166.32,127418.79,21321634.96,167.55,direct,,1.2300000000000182,1.0,1.0,0.0,0,0,0.0,0,0
168.68,166.31,167.55,146435.64,24519242.76,168.21,direct,,0.6599999999999966,1.0,1.0,0.0,0,0,0.0,0,0
168.37,165.87,168.21,159543.13,26620974.05,166.09,direct,,-2.1200000000000045,1.0,1.0,0.0,0,0,0.0,0,0
167.06,164.76,166.09,115545.66,19160712.18,165.94,direct,,-0.15000000000000568,1.0,1.0,0.0,0,0,0.0,0,0
166.84,162.45,165.94,123073.38,20285306.99,162.45,direct,,-3.490000000000009,-1.0,1.0,0.0,0,0,0.0,0,0
164.72,162.17,162.45,109047.0,17823210.83,163.97,direct,,1.5200000000000102,-1.0,-1.0,0.0,0,0,0.0,0,0
164.93,160.67,163.97,179222.95,29182723.54,160.77,direct,,-3.1999999999999886,-1.0,-1.0,0.0,0,0,0.0,0,0
161.66,157.37,160.77,257173.37,41025911.55,157.72,direct,,-3.0500000000000114,-1.0,-1.0,0.0,0,0,0.0,0,0
161.44,156.91,157.72,163490.55,26047223.29,161.44,direct,,3.719999999999999,-1.0,-1.0,0.0,0,0,0.0,0,0
167.85,161.18,161.44,326930.79,53973788.15,166.56,direct,,5.1200000000000045,-1.0,-1.0,0.0,0,0,0.0,0,0
171.79,164.52,166.56,335283.11,56425168.47,168.88,direct,,2.319999999999993,1.0,1.0,0.0,0,0,2.0,0,1
177.74,166.51,168.88,810186.26,140950208.7,175.28,direct,,6.400000000000006,1.0,1.0,0.0,0,0,0.0,0,0
182.77,174.37,175.28,472612.3,84352132.26,181.0,direct,,5.719999999999999,1.0,1.0,0.0,0,0,0.0,0,0
183.17,178.15,181.0,307043.82,55208569.37,179.05,direct,,-1.9499999999999886,1.0,1.0,0.0,0,0,0.0,0,0
180.07,175.53,179.05,159293.72,28329669.22,176.21,direct,,-2.8400000000000034,1.0,1.0,0.0,0,0,0.0,0,0
179.17,176.19,176.21,159297.91,28309714.94,178.55,direct,,2.3400000000000034,1.0,1.0,0.0,0,0,0.0,0,0
179.91,177.18,178.55,153232.57,27399119.88,179.48,direct,,0.9299999999999784,1.0,1.0,0.0,0,0,0.0,0,0
179.9,177.46,179.48,118580.69,21146626.55,178.27,direct,,-1.2099999999999795,1.0,1.0,1.0,1,0,0.0,0,0
178.59,176.55,178.27,115184.62,20467427.66,177.75,direct,,-0.5200000000000102,-1.0,1.0,0.0,0,0,0.0,0,0
179.34,176.71,177.75,95538.37,16995800.08,178.82,direct,,1.0699999999999932,1.0,-1.0,0.0,0,0,0.0,0,0
179.32,176.49,178.82,119493.53,21219294.16,176.89,direct,,-1.9300000000000068,1.0,-1.0,0.0,0,0,0.0,0,0
177.61,174.51,176.89,113107.57,19917072.21,174.59,direct,,-2.299999999999983,-1.0,-1.0,0.0,0,0,0.0,0,0
178.74,174.58,174.59,137214.91,24274240.27,178.72,direct,,4.1299999999999955,-1.0,-1.0,0.0,0,0,0.0,0,0
180.56,178.34,178.72,125316.92,22508967.83,178.42,direct,,-0.30000000000001137,-1.0,-1.0,0.0,0,0,0.0,0,0
181.07,178.27,178.42,88067.79,15849656.75,180.33,direct,,1.910000000000025,1.0,1.0,0.0,0,0,0.0,0,0
182.59,180.13,180.33,143671.08,26083413.52,182.16,direct,,1.829999999999984,1.0,1.0,0.0,0,0,0.0,0,0
184.47,181.82,182.16,128307.99,23527300.39,184.37,direct,,2.210000000000008,1.0,1.0,0.0,0,0,0.0,0,0
186.17,182.79,184.37,139744.47,25854104.02,185.89,direct,,1.5199999999999818,1.0,1.0,0.0,0,0,0.0,0,0
187.42,184.38,185.89,176034.49,32761084.25,185.11,direct,,-0.7799999999999727,1.0,1.0,0.0,0,0,0.0,0,0
187.32,182.82,185.11,161925.78,30010075.57,187.08,direct,,1.9699999999999989,1.0,1.0,0.0,0,0,0.0,0,0
189.3,185.7,187.08,230253.37,43220868.83,186.0,direct,,-1.0800000000000125,1.0,1.0,0.0,0,0,0.0,0,0
187.24,184.46,186.0,190598.51,35455647.66,187.11,direct,,1.1100000000000136,1.0,1.0,0.0,0,0,0.0,0,0
187.61,183.91,187.11,147801.68,27395406.52,184.48,direct,,-2.630000000000024,1.0,1.0,0.0,0,0,0.0,0,0
184.5,181.83,184.48,151421.65,27677125.69,182.65,direct,,-1.829999999999984,-1.0,-1.0,2.0,0,1,0.0,0,0
184.32,181.34,182.65,117782.01,21516789.78,183.22,direct,,0.5699999999999932,-1.0,-1.0,0.0,0,0,0.0,0,0
184.1,179.67,183.22,158573.75,28763051.66,180.34,direct,,-2.8799999999999955,-1.0,-1.0,0.0,0,0,0.0,0,0
184.95,180.08,180.34,160784.72,29465436.13,183.13,direct,,2.789999999999992,-1.0,-1.0,0.0,0,0,0.0,0,0
183.78,182.15,183.13,76150.51,13921196.32,182.78,direct,,-0.3499999999999943,-1.0,-1.0,0.0,0,0,0.0,0,0
183.16,179.89,182.78,100759.65,18270963.01,180.79,direct,,-1.990000000000009,-1.0,-1.0,0.0,0,0,0.0,0,0
180.79,176.03,180.79,217988.72,38811817.81,176.92,direct,,-3.8700000000000045,-1.0,-1.0,0.0,0,0,0.0,0,0
180.59,176.52,176.92,222511.26,39733922.12,179.97,direct,,3.0500000000000114,-1.0,-1.0,0.0,0,0,0.0,0,0
181.66,179.36,179.97,94749.93,17093775.64,180.24,direct,,0.27000000000001023,-1.0,-1.0,0.0,0,0,0.0,0,0
180.38,177.94,180.24,111160.07,19868125.88,178.89,direct,,-1.3500000000000227,-1.0,-1.0,0.0,0,0,0.0,0,0
179.98,177.38,178.89,101431.42,18118624.73,179.32,direct,,0.4300000000000068,-1.0,-1.0,0.0,0,0,0.0,0,0
180.05,178.77,179.32,75088.06,13476482.83,179.52,direct,,0.20000000000001705,-1.0,-1.0,0.0,0,0,0.0,0,0
181.64,178.65,179.52,138665.3,25043482.95,181.19,direct,,1.6699999999999875,1.0,1.0,0.0,0,0,0.0,0,0
182.47,179.5,181.19,114491.49,20723694.98,179.53,direct,,-1.6599999999999966,1.0,1.0,0.0,0,0,0.0,0,0
179.69,175.59,179.53,168234.77,29781968.61,177.8,direct,,-1.7299999999999898,-1.0,-1.0,0.0,0,0,0.0,0,0
179.35,177.23,177.8,78382.18,13978424.65,178.5,direct,,0.6999999999999886,-1.0,-1.0,0.0,0,0,0.0,0,0
178.57,176.33,178.5,54853.37,9747582.61,177.99,direct,,-0.5099999999999909,-1.0,-1.0,2.0,0,1,0.0,0,0
178.11,175.03,177.99,90797.98,15998445.07,175.31,direct,,-2.680000000000007,-1.0,-1.0,0.0,0,0,0.0,0,0
177.07,175.0,175.31,73898.35,13019344.53,175.96,direct,,0.6500000000000057,-1.0,-1.0,0.0,0,0,0.0,0,0
176.59,173.72,175.96,126164.2,22094609.11,174.57,direct,,-1.3900000000000148,-1.0,-1.0,2.0,0,1,0.0,0,0
175.45,172.47,174.57,147551.84,25700555.41,172.58,direct,,-1.9899999999999807,-1.0,-1.0,0.0,0,0,0.0,0,0
172.89,168.15,172.58,343537.37,58518845.99,170.52,direct,,-2.0600000000000023,-1.0,-1.0,0.0,0,0,0.0,0,0
178.74,168.54,170.52,392391.24,68185385.01,176.55,direct,,6.030000000000001,-1.0,-1.0,0.0,0,0,0.0,0,0
181.6,174.94,176.55,270908.2,48308187.51,180.12,direct,,3.569999999999993,1.0,1.0,0.0,0,0,0.0,0,0
180.14,175.67,180.12,127533.6,22613141.0,176.47,direct,,-3.6500000000000057,1.0,1.0,0.0,0,0,0.0,0,0
178.24,175.9,176.47,105088.36,18585567.56,178.04,direct,,1.5699999999999932,1.0,1.0,0.0,0,0,0.0,0,0
179.12,176.79,178.04,114317.12,20350055.75,177.61,direct,,-0.4299999999999784,1.0,1.0,0.0,0,0,0.0,0,0
178.57,174.25,177.61,135185.26,23755473.17,174.72,direct,,-2.890000000000015,1.0,1.0,0.0,0,0,0.0,0,0
178.41,173.71,174.72,105709.5,18639178.04,177.41,direct,,2.6899999999999977,-1.0,1.0,0.0,0,0,0.0,0,0
178.1,172.94,177.41,171663.39,30155969.55,177.66,direct,,0.25,-1.0,-1.0,0.0,0,0,0.0,0,0
177.8,174.57,177.66,104557.12,18398186.16,175.65,direct,,-2.009999999999991,-1.0,-1.0,0.0,0,0,0.0,0,0
176.21,172.71,175.65,108293.43,18865465.86,174.91,direct,,-0.7400000000000091,-1.0,-1.0,2.0,0,1,0.0,0,0
175.16,171.37,174.91,116954.82,20187947.58,171.41,direct,,-3.5,-1.0,-1.0,0.0,0,0,0.0,0,0
173.73,171.1,171.41,123224.38,21244133.61,172.01,direct,,0.5999999999999943,-1.0,-1.0,0.0,0,0,0.0,0,0
175.29,171.6,172.01,85087.46,14784956.94,174.26,direct,,2.25,-1.0,-1.0,0.0,0,0,0.0,0,0
175.0,173.23,174.26,76460.51,13315598.6,174.76,direct,,0.5,-1.0,-1.0,0.0,0,0,0.0,0,0
176.97,173.98,174.76,105665.43,18558415.96,175.77,direct,,1.0100000000000193,1.0,-1.0,0.0,0,0,0.0,0,0
176.78,174.92,175.77,64302.26,11311366.12,175.28,direct,,-0.4900000000000091,1.0,1.0,0.0,0,0,0.0,0,0
176.56,175.02,175.28,52004.45,9145706.95,176.31,direct,,1.0300000000000011,1.0,1.0,0.0,0,0,2.0,0,1
178.41,176.11,176.31,115023.86,20409165.63,177.4,direct,,1.0900000000000034,1.0,1.0,0.0,0,0,0.0,0,0
179.25,177.23,177.4,61600.36,10976373.87,178.95,direct,,1.549999999999983,1.0,1.0,0.0,0,0,0.0,0,0
181.06,178.14,178.95,115322.27,20736551.57,180.98,direct,,2.030000000000001,1.0,1.0,0.0,0,0,0.0,0,0
181.12,179.19,180.98,74574.87,13443339.98,180.05,direct,,-0.9299999999999784,1.0,1.0,1.0,1,0,0.0,0,0
180.97,179.44,180.05,83251.29,15004329.49,180.9,direct,,0.8499999999999943,1.0,1.0,0.0,0,0,0.0,0,0
182.9,179.27,180.9,125800.83,22820795.97,179.4,direct,,-1.5,1.0,1.0,0.0,0,0,0.0,0,0
182.17,179.3,179.4,65583.36,11887332.83,182.01,direct,,2.609999999999985,1.0,1.0,0.0,0,0,0.0,0,0
183.54,181.3,182.01,94557.91,17244735.0,181.55,direct,,-0.45999999999997954,1.0,1.0,0.0,0,0,0.0,0,0
182.79,180.52,181.55,89378.94,16213769.57,180.97,direct,,-0.5800000000000125,1.0,1.0,0.0,0,0,0.0,0,0
182.22,180.53,180.97,53644.83,9731836.6,181.6,direct,,0.6299999999999955,1.0,1.0,0.0,0,0,0.0,0,0
182.66,181.27,181.6,63843.77,11626604.22,181.7,direct,,0.09999999999999432,1.0,1.0,0.0,0,0,0.0,0,0
182.36,179.89,181.7,70152.64,12705772.82,181.84,direct,,0.14000000000001478,1.0,1.0,0.0,0,0,0.0,0,0
182.64,180.71,181.84,55376.43,10065670.17,182.4,direct,,0.5600000000000023,1.0,1.0,0.0,0,0,0.0,0,0
184.16,182.14,182.4,87231.16,15978375.55,184.06,direct,,1.6599999999999966,1.0,1.0,0.0,0,0,0.0,0,0
184.31,182.09,184.06,58148.27,10668909.25,182.77,direct,,-1.289999999999992,1.0,1.0,0.0,0,0,0.0,0,0
183.94,182.23,182.77,72758.78,13323329.64,182.92,direct,,0.14999999999997726,1.0,1.0,0.0,0,0,0.0,0,0
184.08,181.91,182.92,80134.2,14673646.26,182.56,direct,,-0.3599999999999852,1.0,1.0,0.0,0,0,0.0,0,0
183.24,179.96,182.56,79203.78,14354255.78,180.61,direct,,-1.9499999999999886,-1.0,-1.0,0.0,0,0,0.0,0,0
182.69,180.32,180.61,81740.31,14838543.05,181.5,direct,,0.8899999999999864,-1.0,-1.0,0.0,0,0,0.0,0,0
184.95,181.29,181.5,129285.88,23740737.96,184.65,direct,,3.1500000000000057,-1.0,-1.0,0.0,0,0,0.0,0,0
186.96,184.39,184.65,123391.49,22907037.03,186.72,direct,,2.069999999999993,1.0,1.0,0.0,0,0,0.0,0,0
187.91,185.56,186.72,115553.64,21600343.49,185.84,direct,,-0.8799999999999955,1.0,1.0,0.0,0,0,0.0,0,0
187.47,185.65,185.84,74067.15,13836007.4,187.43,direct,,1.5900000000000034,1.0,1.0,0.0,0,0,0.0,0,0
189.39,187.05,187.43,85803.58,16131727.87,187.31,direct,,-0.12000000000000455,1.0,1.0,0.0,0,0,0.0,0,0
187.95,185.75,187.31,71094.43,13285436.46,185.91,direct,,-1.4000000000000057,1.0,1.0,0.0,0,0,0.0,0,0
186.57,184.93,185.91,68253.61,12672911.77,185.02,direct,,-0.8899999999999864,1.0,1.0,0.0,0,0,0.0,0,0
185.26,183.02,185.02,67445.71,12427648.9,184.53,direct,,-0.4900000000000091,-1.0,-1.0,0.0,0,0,0.0,0,0
185.3,183.32,184.53,41509.4,7642881.54,184.98,direct,,0.44999999999998863,-1.0,-1.0,0.0,0,0,0.0,0,0
185.67,183.84,184.98,44554.86,8235009.57,185.35,direct,,0.37000000000000455,-1.0,-1.0,0.0,0,0,0.0,0,0
187.94,182.94,185.35,135526.57,25146416.71,186.48,direct,,1.1299999999999955,-1.0,-1.0,0.0,0,0,0.0,0,0
188.65,184.44,186.48,129789.24,24156840.3,185.03,direct,,-1.4499999999999886,1.0,-1.0,0.0,0,0,0.0,0,0
185.38,183.49,185.03,43124.64,7943469.71,184.1,direct,,-0.9300000000000068,-1.0,-1.0,0.0,0,0,0.0,0,0
185.17,183.28,184.1,47289.82,8711302.34,183.36,direct,,-0.7399999999999807,-1.0,-1.0,0.0,0,0,0.0,0,0
183.82,181.87,183.36,71158.43,13002149.9,182.91,direct,,-0.45000000000001705,-1.0,-1.0,0.0,0,0,0.0,0,0
183.2,181.16,182.91,60527.1,11024821.18,182.96,direct,,0.05000000000001137,-1.0,-1.0,0.0,0,0,0.0,0,0
183.43,179.46,182.96,108952.67,19721308.22,180.46,direct,,-2.5,-1.0,-1.0,0.0,0,0,0.0,0,0
180.99,178.49,180.46,96012.76,17248427.76,180.02,direct,,-0.4399999999999977,-1.0,-1.0,0.0,0,0,0.0,0,0
180.72,179.11,180.02,54180.28,9746224.0,179.84,direct,,-0.18000000000000682,-1.0,-1.0,0.0,0,0,0.0,0,0
183.91,179.36,179.84,69631.83,12667360.17,183.28,direct,,3.4399999999999977,-1.0,-1.0,0.0,0,0,0.0,0,0
183.68,179.39,183.28,92673.5,16829695.76,180.02,direct,,-3.259999999999991,-1.0,-1.0,0.0,0,0,0.0,0,0
180.39,177.25,180.02,128724.11,23004653.85,180.34,direct,,0.3199999999999932,-1.0,-1.0,0.0,0,0,0.0,0,0
181.21,178.53,180.34,71730.31,12902775.68,179.07,direct,,-1.2700000000000102,-1.0,-1.0,0.0,0,0,0.0,0,0
179.97,178.71,179.07,76768.61,13760634.16,179.35,direct,,0.28000000000000114,-1.0,-1.0,0.0,0,0,0.0,0,0
179.82,177.25,179.35,87438.03,15596799.97,178.34,direct,,-1.009999999999991,-1.0,-1.0,0.0,0,0,0.0,0,0
179.78,178.05,178.34,47475.11,8492340.47,179.64,direct,,1.299999999999983,-1.0,-1.0,0.0,0,0,0.0,0,0
180.04,175.26,179.64,83898.37,14896448.54,175.44,direct,,-4.199999999999989,-1.0,-1.0,0.0,0,0,0.0,0,0
176.61,175.09,175.44,69641.82,12244848.31,176.16,direct,,0.7199999999999989,-1.0,-1.0,0.0,0,0,0.0,0,0
176.33,175.05,176.16,60598.84,10631007.44,175.4,direct,,-0.7599999999999909,-1.0,-1.0,0.0,0,0,0.0,0,0
176.23,174.91,175.4,65296.09,11462442.09,175.3,direct,,-0.09999999999999432,-1.0,-1.0,0.0,0,0,0.0,0,0
175.69,171.97,175.3,118585.04,20537425.88,171.97,direct,,-3.3300000000000125,-1.0,-1.0,0.0,0,0,0.0,0,0
172.85,171.48,171.97,100711.43,17357780.24,171.63,direct,,-0.3400000000000034,-1.0,-1.0,0.0,0,0,0.0,0,0
173.5,171.43,171.63,97233.26,16786854.25,172.5,direct,,0.8700000000000045,-1.0,-1.0,0.0,0,0,0.0,0,0
172.68,170.14,172.5,145255.03,24844518.72,170.32,direct,,-2.180000000000007,-1.0,-1.0,0.0,0,0,0.0,0,0
171.69,169.87,170.32,132611.57,22635785.71,170.05,direct,,-0.2699999999999818,-1.0,-1.0,0.0,0,0,0.0,0,0
173.95,168.48,170.05,216644.1,36992938.59,173.17,direct,,3.119999999999976,-1.0,-1.0,0.0,0,0,0.0,0,0
173.22,169.77,173.17,190074.08,32598752.63,169.97,direct,,-3.1999999999999886,-1.0,-1.0,0.0,0,0,0.0,0,0
172.78,169.4,169.97,138724.29,23730576.97,172.47,direct,,2.5,1.0,-1.0,0.0,0,0,0.0,0,0
173.62,171.61,172.47,73210.09,12634944.84,172.11,direct,,-0.3599999999999852,1.0,1.0,0.0,0,0,0.0,0,0
174.98,171.57,172.11,104447.63,18111969.88,174.8,direct,,2.6899999999999977,1.0,1.0,0.0,0,0,0.0,0,0
176.48,174.4,174.8,109971.97,19303951.64,176.01,direct,,1.2099999999999795,1.0,1.0,0.0,0,0,0.0,0,0
177.0,176.01,176.01,170744.6,30181321.99,176.24,direct,,0.2300000000000182,1.0,1.0,0.0,0,0,0.0,0,0
178.08,173.91,176.24,155863.2,27469627.24,173.98,direct,,-2.2600000000000193,1.0,1.0,0.0,0,0,0.0,0,0
174.88,172.73,173.98,89467.28,15550269.8,173.13,direct,,-0.8499999999999943,1.0,1.0,0.0,0,0,0.0,0,0
174.93,173.1,173.13,102225.21,17811498.09,174.01,direct,,0.8799999999999955,1.0,1.0,0.0,0,0,0.0,0,0
175.0,171.95,174.01,117171.82,20341667.7,172.75,direct,,-1.259999999999991,-1.0,-1.0,0.0,0,0,0.0,0,0
173.72,171.01,172.75,175119.84,30092375.92,171.13,direct,,-1.6200000000000045,-1.0,-1.0,0.0,0,0,0.0,0,0
171.78,170.29,171.13,121921.08,20835612.82,171.48,direct,,0.3499999999999943,-1.0,-1.0,0.0,0,0,0.0,0,0
176.24,171.36,171.48,132435.16,23039689.64,175.57,direct,,4.090000000000003,-1.0,-1.0,0.0,0,0,0.0,0,0
179.7,175.55,175.57,209159.52,37294343.37,178.49,direct,,2.920000000000016,1.0,1.0,0.0,0,0,0.0,0,0
179.55,177.38,178.49,121719.54,21741879.32,178.54,direct,,0.04999999999998295,1.0,1.0,0.0,0,0,2.0,0,1
180.72,177.94,178.54,95455.24,17090487.32,180.59,direct,,2.0500000000000114,1.0,1.0,0.0,0,0,0.0,0,0
181.16,178.84,180.59,68895.47,12395241.54,178.99,direct,,-1.5999999999999943,1.0,1.0,0.0,0,0,0.0,0,0
181.13,178.73,178.99,71432.0,12869485.48,180.06,direct,,1.0699999999999932,1.0,1.0,0.0,0,0,0.0,0,0
181.12,179.54,180.06,77845.43,14034408.02,180.47,direct,,0.4099999999999966,1.0,1.0,0.0,0,0,0.0,0,0
180.67,179.49,180.47,44532.34,8015956.5,179.76,direct,,-0.710000000000008,1.0,1.0,0.0,0,0,0.0,0,0
180.09,178.71,179.76,62671.44,11249230.73,179.77,direct,,0.010000000000019327,1.0,1.0,2.0,0,1,0.0,0,0
182.64,179.44,179.77,140107.58,25380039.13,180.16,direct,,0.38999999999998636,-1.0,1.0,0.0,0,0,0.0,0,0
181.64,179.68,180.16,73054.15,13200254.28,181.57,direct,,1.4099999999999966,1.0,1.0,0.0,0,0,0.0,0,0
181.81,178.21,181.57,118938.25,21342754.63,178.99,direct,,-2.579999999999984,-1.0,1.0,0.0,0,0,0.0,0,0
179.64,176.73,178.99,100120.01,17820497.32,177.54,direct,,-1.450000000000017,-1.0,-1.0,0.0,0,0,0.0,0,0
179.25,177.19,177.54,74354.28,13265044.02,178.61,direct,,1.0700000000000216,-1.0,-1.0,0.0,0,0,0.0,0,0
178.81,176.97,178.61,66660.45,11841862.16,177.14,direct,,-1.4700000000000273,-1.0,-1.0,0.0,0,0,0.0,0,0
178.64,176.83,177.14,74687.4,13293996.31,178.06,direct,,0.9200000000000159,-1.0,-1.0,0.0,0,0,2.0,0,1
178.43,176.12,178.06,109397.45,19365644.92,177.04,direct,,-1.0200000000000102,-1.0,-1.0,0.0,0,0,0.0,0,0
179.15,176.97,177.04,152416.65,27187574.59,178.25,direct,,1.210000000000008,-1.0,-1.0,0.0,0,0,0.0,0,0
180.57,177.92,178.25,86712.47,15544842.37,180.27,direct,,2.0200000000000102,1.0,1.0,0.0,0,0,0.0,0,0
181.5,179.43,180.27,52977.74,9550820.38,181.46,direct,,1.1899999999999977,1.0,1.0,0.0,0,0,2.0,0,1
181.52,179.13,181.46,108565.13,19532595.8,179.76,direct,,-1.700000000000017,1.0,1.0,0.0,0,0,0.0,0,0
180.17,177.63,179.76,108047.84,19366954.59,177.73,direct,,-2.030000000000001,1.0,1.0,0.0,0,0,0.0,0,0
178.85,177.55,177.73,81026.5,14439773.88,178.53,direct,,0.8000000000000114,1.0,1.0,0.0,0,0,0.0,0,0
181.57,178.32,178.53,153925.55,27788981.29,180.61,direct,,2.0800000000000125,-1.0,1.0,0.0,0,0,0.0,0,0
180.86,179.11,180.61,119006.15,21398508.06,179.65,direct,,-0.960000000000008,-1.0,1.0,0.0,0,0,0.0,0,0
181.94,179.16,179.65,97385.55,17569833.54,181.93,direct,,2.280000000000001,1.0,1.0,0.0,0,0,0.0,0,0
185.0,181.86,181.93,197919.15,36379882.61,184.24,direct,,2.3100000000000023,1.0,1.0,1.0,1,0,0.0,0,0
185.58,183.47,184.24,75700.16,13989806.26,184.62,direct,,0.37999999999999545,1.0,1.0,0.0,0,0,0.0,0,0
187.34,184.6,184.62,130625.03,24339163.69,186.39,direct,,1.7699999999999818,1.0,1.0,0.0,0,0,0.0,0,0
187.55,185.6,186.39,98149.78,18340189.18,186.48,direct,,0.09000000000000341,1.0,1.0,0.0,0,0,0.0,0,0
187.02,183.02,186.48,73704.69,13616782.6,183.75,direct,,-2.7299999999999898,1.0,1.0,0.0,0,0,0.0,0,0
186.25,183.38,183.75,70583.43,13056334.75,186.24,direct,,2.490000000000009,1.0,1.0,0.0,0,0,0.0,0,0
186.82,184.23,186.24,93218.53,17323431.45,185.59,direct,,-0.6500000000000057,1.0,1.0,0.0,0,0,0.0,0,0
186.24,181.33,185.59,96176.4,17643418.66,182.27,direct,,-3.319999999999993,-1.0,-1.0,0.0,0,0,0.0,0,0
184.63,182.13,182.27,109034.41,20000950.29,184.32,direct,,2.049999999999983,-1.0,-1.0,2.0,0,1,0.0,0,0
185.09,183.22,184.32,136670.83,25167185.29,184.63,direct,,0.3100000000000023,-1.0,-1.0,0.0,0,0,0.0,0,0
186.19,184.24,184.63,121808.69,22543597.74,185.11,direct,,0.4800000000000182,-1.0,-1.0,0.0,0,0,0.0,0,0
185.68,183.44,185.11,140920.52,26037766.92,183.79,direct,,-1.3200000000000216,-1.0,-1.0,0.0,0,0,0.0,0,0
184.05,180.37,183.79,138857.18,25305687.11,180.43,direct,,-3.359999999999985,-1.0,-1.0,0.0,0,0,1.0,1,0
181.57,180.24,180.43,126052.8,22785675.81,180.49,direct,,0.060000000000002274,-1.0,-1.0,0.0,0,0,0.0,0,0
181.02,179.55,180.49,100917.73,18203645.25,180.26,direct,,-0.2300000000000182,-1.0,-1.0,0.0,0,0,0.0,0,0
181.06,179.77,180.26,152932.49,27572697.01,180.17,direct,,-0.09000000000000341,-1.0,-1.0,0.0,0,0,0.0,0,0
181.71,179.74,180.17,100231.28,18108541.11,181.62,direct,,1.450000000000017,-1.0,-1.0,0.0,0,0,0.0,0,0
181.64,180.28,181.62,41387.71,7486843.77,181.45,direct,,-0.17000000000001592,-1.0,-1.0,0.0,0,0,0.0,0,0
181.5,177.16,181.45,121566.45,21713484.48,178.36,direct,,-3.089999999999975,-1.0,-1.0,0.0,0,0,0.0,0,0
179.0,175.73,178.36,139149.48,24640110.74,177.76,direct,,-0.6000000000000227,-1.0,-1.0,0.0,0,0,0.0,0,0
180.24,176.58,177.76,79671.06,14222461.31,180.18,direct,,2.420000000000016,-1.0,-1.0,0.0,0,0,0.0,0,0
182.92,179.33,180.18,157017.08,28494222.06,179.98,direct,,-0.20000000000001705,-1.0,-1.0,0.0,0,0,0.0,0,0
181.1,178.86,179.98,67009.52,12066494.61,181.0,direct,,1.0200000000000102,-1.0,-1.0,0.0,0,0,0.0,0,0
181.75,179.32,181.0,51454.4,9303124.01,179.51,direct,,-1.490000000000009,1.0,-1.0,0.0,0,0,0.0,0,0
180.74,179.01,179.51,42336.85,7612851.88,179.35,direct,,-0.1599999999999966,1.0,1.0,0.0,0,0,0.0,0,0
180.26,178.89,179.35,41436.51,7441476.72,180.1,direct,,0.75,1.0,1.0,0.0,0,0,0.0,0,0
180.18,177.15,180.1,66919.56,11947537.01,177.95,direct,,-2.1500000000000057,-1.0,-1.0,0.0,0,0,0.0,0,0
179.98,177.22,177.95,102082.67,18263674.71,179.95,direct,,2.0,-1.0,-1.0,0.0,0,0,0.0,0,0
179.95,178.2,179.95,37116.95,6646581.73,179.14,direct,,-0.8100000000000023,-1.0,-1.0,0.0,0,0,0.0,0,0
179.6,177.99,179.14,46965.32,8392490.97,178.77,direct,,-0.3699999999999761,-1.0,-1.0,0.0,0,0,0.0,0,0
180.63,177.98,178.77,58220.78,10434062.11,179.09,direct,,0.3199999999999932,-1.0,-1.0,0.0,0,0,0.0,0,0
179.43,177.69,179.09,54289.79,9706481.59,178.6,direct,,-0.4900000000000091,-1.0,-1.0,0.0,0,0,0.0,0,0
180.32,178.6,178.6,60504.96,10878505.98,179.86,direct,,1.2600000000000193,1.0,-1.0,0.0,0,0,0.0,0,0
181.18,178.65,179.86,90439.03,16259807.36,179.01,direct,,-0.8500000000000227,-1.0,1.0,0.0,0,0,0.0,0,0
180.96,178.52,179.01,114840.69,20641266.05,180.88,direct,,1.8700000000000045,1.0,1.0,0.0,0,0,0.0,0,0
184.36,180.27,180.88,179287.46,32663697.88,184.34,direct,,3.460000000000008,1.0,1.0,0.0,0,0,0.0,0,0
188.06,183.06,184.34,189817.06,35195583.71,187.97,direct,,3.6299999999999955,1.0,1.0,0.0,0,0,0.0,0,0
191.7,187.15,187.97,342844.67,65016161.96,189.95,direct,,1.9799999999999898,1.0,1.0,0.0,0,0,0.0,0,0
193.64,189.13,189.95,196854.57,37734863.37,191.3,direct,,1.3500000000000227,1.0,1.0,0.0,0,0,0.0,0,0
192.59,189.63,191.3,119609.39,22863220.25,191.22,direct,,-0.0800000000000125,1.0,1.0,0.0,0,0,0.0,0,0
191.63,188.78,191.22,102378.99,19407698.54,189.01,direct,,-2.210000000000008,1.0,1.0,0.0,0,0,0.0,0,0
192.96,188.89,189.01,79984.94,15253866.48,190.05,direct,,1.0400000000000205,1.0,1.0,0.0,0,0,0.0,0,0
190.59,189.26,190.05,93578.61,17778903.28,190.12,direct,,0.06999999999999318,1.0,1.0,0.0,0,0,0.0,0,0
191.97,189.14,190.12,125936.21,23980857.81,189.56,direct,,-0.5600000000000023,-1.0,1.0,0.0,0,0,0.0,0,0
